user_id,registration_date,country,segment
38774,2022-04-19,ES,new
38775,2024-06-14,MX,new
38776,2023-06-06,CO,new
38777,2023-03-22,US,returning
38778,2023-08-31,CO,returning
38779,2023-08-30,CO,new
38780,2023-01-06,AR,returning
38781,2024-02-19,AR,new
38782,2023-06-05,CO,new
38783,2022-05-17,US,vip
38784,2022-06-03,CO,new
38785,2022-10-26,US,vip
38786,2023-04-15,CO,returning
38787,2022-05-23,CO,returning
38788,2023-01-27,CO,returning
38789,2024-06-15,CO,returning
38790,2023-01-07,ES,new
38791,2022-11-09,MX,new
38792,2023-10-24,ES,vip
38793,2023-03-17,CO,vip
38794,2023-02-25,ES,new
38795,2024-02-11,ES,returning
38796,2024-05-10,US,new
38797,2023-04-21,CO,returning
38798,2022-08-20,CO,returning
38799,2022-05-25,ES,new
38800,2024-06-18,US,new
38801,2023-01-25,US,returning
38802,2023-06-20,ES,vip
38803,2024-01-15,ES,returning
38804,2023-11-20,US,new
38805,2022-04-02,MX,new
38806,2022-02-09,CO,returning
38807,2022-01-18,MX,returning
38808,2022-07-13,CO,new
38809,2023-04-23,CO,new
38810,2022-11-06,US,returning
38811,2024-01-03,US,vip
38812,2022-01-03,US,vip
38813,2022-11-09,CO,vip
38814,2024-03-16,MX,new
38815,2024-04-21,AR,vip
38816,2022-12-20,AR,returning
38817,2024-01-09,MX,vip
38818,2023-11-19,US,new
38819,2022-06-23,AR,new
38820,2023-04-14,US,new
38821,2023-09-28,MX,new
38822,2022-11-21,CO,returning
38823,2023-06-11,US,new
38824,2022-07-11,MX,vip
38825,2024-03-26,MX,returning
38826,2024-03-28,AR,new
38827,2023-12-23,US,vip
38828,2023-04-26,US,vip
38829,2022-04-17,CO,new
38830,2023-09-07,ES,new
38831,2024-03-31,AR,new
38832,2023-12-27,CO,new
38833,2022-07-30,CO,vip
38834,2022-06-19,MX,new
38835,2023-09-30,ES,returning
38836,2024-04-03,US,new
38837,2022-01-13,AR,new
38838,2023-09-20,ES,returning
38839,2024-03-17,MX,vip
38840,2022-06-04,CO,vip
38841,2022-10-23,CO,new
38842,2023-06-05,AR,new
38843,2023-09-01,MX,new
38844,2023-06-08,CO,returning
38845,2023-09-03,US,vip
38846,2024-04-05,MX,vip
38847,2024-05-17,AR,vip
38848,2022-01-08,US,returning
38849,2023-03-10,US,vip
38850,2023-08-07,AR,returning
38851,2022-09-04,CO,returning
38852,2023-12-19,ES,vip
38853,2023-08-15,US,new
38854,2022-08-02,US,new
38855,2022-02-17,ES,vip
38856,2023-03-28,AR,vip
38857,2022-09-27,US,new
38858,2023-06-15,CO,returning
38859,2023-07-03,US,returning
38860,2023-04-29,MX,returning
38861,2023-03-16,CO,vip
38862,2022-01-30,MX,returning
38863,2023-01-20,MX,new
38864,2022-05-15,CO,new
38865,2022-07-20,ES,returning
38866,2022-12-19,AR,new
38867,2022-10-07,US,vip
38868,2023-05-30,US,new
38869,2023-07-20,ES,returning
38870,2022-04-26,AR,returning
38871,2024-01-15,US,new
38872,2023-05-29,CO,vip
38873,2023-04-26,ES,vip
38874,2023-09-06,AR,returning
38875,2023-12-27,MX,returning
38876,2024-02-25,MX,vip
38877,2024-05-20,CO,vip
38878,2022-03-31,MX,returning
38879,2023-03-01,CO,returning
38880,2023-03-23,ES,returning
38881,2024-04-29,US,vip
38882,2023-05-07,US,vip
38883,2022-07-10,AR,returning
38884,2024-05-10,CO,vip
38885,2024-04-19,CO,new
38886,2022-03-27,AR,returning
38887,2023-05-31,ES,vip
38888,2023-11-30,MX,returning
38889,2023-08-11,MX,new
38890,2024-05-21,AR,new
38891,2023-06-03,US,returning
38892,2022-09-12,US,new
38893,2022-04-26,ES,returning
38894,2022-06-13,ES,vip
38895,2024-06-05,ES,vip
38896,2023-01-31,US,returning
38897,2024-03-13,CO,vip
38898,2023-11-28,AR,returning
38899,2022-05-30,CO,returning
38900,2023-11-16,AR,returning
38901,2022-04-24,US,new
38902,2023-02-07,MX,returning
38903,2023-10-31,US,vip
38904,2024-02-19,AR,returning
38905,2022-11-15,US,vip
38906,2022-08-22,MX,returning
38907,2022-04-04,US,returning
38908,2022-02-14,MX,vip
38909,2023-10-28,CO,returning
38910,2022-01-11,CO,new
38911,2024-04-11,AR,vip
38912,2022-06-23,ES,vip
38913,2022-08-23,ES,new
38914,2023-10-23,MX,new
38915,2022-03-01,ES,vip
38916,2024-04-16,US,returning
38917,2022-09-09,ES,returning
38918,2022-10-15,ES,returning
38919,2022-05-14,CO,vip
38920,2022-03-11,AR,vip
38921,2023-05-16,MX,new
38922,2023-11-09,AR,vip
38923,2023-08-20,ES,vip
38924,2022-01-30,AR,returning
38925,2024-05-29,US,vip
38926,2023-09-26,MX,vip
38927,2022-03-25,ES,returning
38928,2023-12-13,MX,returning
38929,2023-02-12,CO,vip
38930,2023-12-21,AR,returning
38931,2024-04-12,US,new
38932,2022-07-20,US,vip
38933,2022-09-04,ES,vip
38934,2022-11-11,US,new
38935,2023-09-10,CO,returning
38936,2022-08-10,CO,returning
38937,2023-05-29,US,new
38938,2023-02-08,AR,new
38939,2022-08-06,ES,vip
38940,2022-01-28,CO,new
38941,2023-06-01,AR,new
38942,2022-05-02,MX,returning
38943,2023-05-31,CO,vip
38944,2024-04-05,US,new
38945,2024-02-02,AR,returning
38946,2023-10-03,US,vip
38947,2024-04-25,AR,returning
38948,2022-11-12,CO,returning
38949,2022-07-04,CO,returning
38950,2022-11-30,US,new
38951,2022-03-23,MX,new
38952,2023-03-04,CO,vip
38953,2023-08-24,ES,new
38954,2022-12-06,US,new
38955,2023-03-30,ES,new
38956,2024-01-27,ES,returning
38957,2023-04-16,AR,new
38958,2023-08-20,US,vip
38959,2024-06-16,CO,new
38960,2022-12-03,US,vip
38961,2024-02-01,ES,returning
38962,2022-07-29,US,new
38963,2023-09-29,MX,new
38964,2022-01-04,ES,new
38965,2022-09-25,MX,vip
38966,2023-09-29,CO,vip
38967,2023-01-24,AR,vip
38968,2022-02-02,US,new
38969,2022-02-06,MX,vip
38970,2023-08-11,AR,vip
38971,2024-04-08,AR,returning
38972,2023-05-06,CO,returning
38973,2022-07-11,US,vip
38974,2023-10-24,MX,vip
38975,2023-04-27,US,new
38976,2024-04-29,MX,returning
38977,2022-06-12,CO,new
38978,2022-07-31,AR,returning
38979,2022-06-19,US,new
38980,2022-08-18,MX,new
38981,2024-05-08,ES,new
38982,2023-10-06,ES,vip
38983,2023-08-11,AR,new
38984,2023-01-04,ES,vip
38985,2022-02-20,ES,returning
38986,2023-12-24,CO,new
38987,2023-12-20,AR,new
38988,2022-10-02,MX,new
38989,2024-01-29,US,vip
38990,2023-05-25,ES,vip
38991,2022-05-12,MX,returning
38992,2024-01-08,CO,returning
38993,2022-05-09,US,returning
38994,2022-01-23,MX,returning
38995,2023-05-29,AR,new
38996,2023-02-24,US,new
38997,2024-02-25,ES,returning
38998,2024-01-07,AR,returning
38999,2023-08-22,ES,vip
39000,2023-05-09,AR,new
39001,2022-04-15,AR,new
39002,2022-01-21,US,returning
39003,2022-12-05,AR,new
39004,2022-01-15,CO,returning
39005,2023-04-26,ES,new
39006,2022-08-21,MX,vip
39007,2023-06-11,CO,returning
39008,2023-12-05,ES,vip
39009,2023-11-04,ES,vip
39010,2024-03-03,CO,returning
39011,2022-01-15,US,new
39012,2022-04-20,MX,vip
39013,2022-09-03,AR,new
39014,2022-10-30,ES,returning
39015,2023-12-30,US,returning
39016,2023-10-10,MX,returning
39017,2022-11-08,ES,vip
39018,2022-01-28,ES,new
39019,2023-02-28,CO,returning
39020,2022-12-20,AR,new
39021,2024-05-22,MX,new
39022,2022-11-09,ES,new
39023,2023-01-03,AR,vip
39024,2023-04-10,US,vip
39025,2022-05-03,MX,new
39026,2024-04-26,MX,vip
39027,2022-09-02,US,new
39028,2023-10-06,US,returning
39029,2023-04-27,AR,vip
39030,2023-01-13,US,returning
39031,2024-04-15,MX,returning
39032,2024-03-18,MX,new
39033,2022-12-16,MX,returning
39034,2022-07-18,ES,returning
39035,2022-03-11,CO,new
39036,2023-08-16,MX,new
39037,2024-02-11,AR,returning
39038,2022-05-03,US,vip
39039,2023-04-29,MX,new
39040,2024-01-18,ES,vip
39041,2022-11-14,MX,returning
39042,2023-09-23,MX,returning
39043,2022-11-01,AR,vip
39044,2023-06-18,ES,vip
39045,2024-06-14,US,vip
39046,2024-06-09,MX,vip
39047,2023-10-08,CO,new
39048,2022-04-27,US,new
39049,2023-05-01,MX,returning
39050,2023-07-25,MX,returning
39051,2023-09-29,ES,vip
39052,2022-12-06,MX,new
39053,2024-04-19,US,returning
39054,2023-05-10,ES,vip
39055,2022-09-12,CO,new
39056,2022-07-26,AR,returning
39057,2023-06-25,US,returning
39058,2022-10-05,ES,new
39059,2024-04-08,ES,new
39060,2023-10-15,ES,new
39061,2023-07-24,MX,vip
39062,2022-10-05,US,returning
39063,2022-12-19,CO,returning
39064,2023-09-01,MX,vip
39065,2023-05-13,ES,vip
39066,2022-07-30,MX,new
39067,2022-08-14,CO,returning
39068,2022-03-06,ES,vip
39069,2023-09-13,US,new
39070,2023-04-08,US,vip
39071,2022-03-10,AR,new
39072,2022-12-18,CO,new
39073,2024-02-19,AR,vip
39074,2023-06-03,ES,vip
39075,2023-09-26,AR,returning
39076,2024-05-18,ES,returning
39077,2023-10-30,CO,new
39078,2023-10-10,CO,new
39079,2023-04-22,CO,new
39080,2024-01-05,MX,vip
39081,2022-04-02,CO,returning
39082,2022-08-18,US,returning
39083,2022-10-06,ES,returning
39084,2022-12-18,CO,vip
39085,2023-09-14,CO,returning
39086,2023-05-09,US,returning
39087,2024-04-08,US,vip
39088,2023-01-30,US,vip
39089,2022-12-16,AR,returning
39090,2024-02-07,MX,returning
39091,2024-05-17,ES,vip
39092,2022-03-15,AR,returning
39093,2024-01-08,MX,returning
39094,2022-05-10,CO,vip
39095,2023-11-11,MX,new
39096,2024-02-19,CO,returning
39097,2024-05-18,US,vip
39098,2024-02-27,AR,vip
39099,2023-12-04,MX,new
39100,2023-05-13,AR,returning
39101,2022-04-12,CO,returning
39102,2022-10-08,US,returning
39103,2023-03-10,CO,returning
39104,2022-10-01,ES,returning
39105,2023-07-15,US,new
39106,2022-10-30,CO,returning
39107,2023-10-24,ES,vip
39108,2024-06-18,MX,vip
39109,2022-10-22,CO,vip
39110,2023-12-12,MX,returning
39111,2022-06-12,US,returning
39112,2023-12-12,MX,returning
39113,2022-09-10,AR,vip
39114,2022-05-21,US,vip
39115,2022-06-05,AR,new
39116,2024-05-29,CO,returning
39117,2023-04-23,ES,returning
39118,2023-09-07,MX,returning
39119,2022-05-19,AR,vip
39120,2022-01-17,MX,new
39121,2022-05-13,MX,returning
39122,2023-03-02,AR,returning
39123,2022-04-08,MX,vip
39124,2023-10-29,CO,vip
39125,2022-04-06,CO,returning
39126,2024-05-13,US,new
39127,2022-01-02,CO,new
39128,2022-12-12,CO,new
39129,2022-02-02,ES,returning
39130,2022-02-20,ES,new
39131,2024-02-21,US,vip
39132,2024-01-01,CO,new
39133,2023-01-26,ES,vip
39134,2022-06-19,US,vip
39135,2023-09-17,AR,returning
39136,2022-11-15,US,vip
39137,2022-08-15,MX,new
39138,2022-09-15,AR,returning
39139,2022-07-02,ES,returning
39140,2023-08-05,CO,returning
39141,2023-05-30,US,vip
39142,2024-04-02,US,new
39143,2024-04-01,MX,returning
39144,2023-04-13,CO,vip
39145,2023-05-26,US,new
39146,2022-08-24,MX,vip
39147,2022-09-13,US,new
39148,2022-04-11,ES,vip
39149,2024-05-16,ES,new
39150,2022-06-12,CO,vip
39151,2022-11-26,AR,new
39152,2023-03-07,US,vip
39153,2023-09-28,MX,vip
39154,2024-03-26,AR,vip
39155,2023-01-02,MX,new
39156,2023-11-13,AR,new
39157,2023-10-28,US,new
39158,2022-06-12,US,vip
39159,2023-06-09,CO,returning
39160,2022-07-24,CO,new
39161,2022-08-31,CO,new
39162,2024-05-08,AR,returning
39163,2022-09-08,ES,returning
39164,2023-01-01,CO,new
39165,2022-03-20,US,new
39166,2022-02-28,AR,vip
39167,2024-01-01,MX,vip
39168,2023-05-17,MX,vip
39169,2023-03-28,AR,vip
39170,2023-03-18,CO,vip
39171,2022-03-11,US,new
39172,2022-08-03,US,vip
39173,2023-06-01,ES,returning
39174,2022-06-11,CO,returning
39175,2023-05-03,CO,new
39176,2023-08-31,US,vip
39177,2024-05-15,MX,returning
39178,2023-03-20,CO,vip
39179,2022-05-05,US,new
39180,2022-06-15,ES,new
39181,2023-06-30,AR,new
39182,2022-11-20,AR,new
39183,2024-01-18,US,new
39184,2024-06-15,MX,vip
39185,2024-03-05,CO,new
39186,2024-06-13,ES,returning
39187,2024-03-18,CO,returning
39188,2022-10-08,AR,vip
39189,2022-09-22,MX,returning
39190,2023-05-31,CO,new
39191,2023-11-24,AR,vip
39192,2022-04-14,ES,vip
39193,2024-05-08,MX,returning
39194,2022-08-31,US,new
39195,2022-08-06,US,returning
39196,2024-04-15,CO,vip
39197,2023-01-17,AR,vip
39198,2023-11-05,CO,new
39199,2023-11-07,CO,new
39200,2022-10-07,US,new
39201,2023-01-02,MX,returning
39202,2022-11-03,MX,returning
39203,2023-12-30,CO,vip
39204,2023-05-11,AR,returning
39205,2022-12-11,MX,vip
39206,2024-03-14,ES,returning
39207,2022-10-04,US,new
39208,2023-09-13,AR,vip
39209,2022-12-09,ES,new
39210,2023-09-14,AR,new
39211,2023-10-14,ES,new
39212,2022-07-03,CO,vip
39213,2023-12-11,MX,new
39214,2023-11-08,MX,returning
39215,2022-05-16,US,vip
39216,2022-10-01,CO,vip
39217,2023-03-25,US,new
39218,2022-12-24,MX,new
39219,2024-06-01,AR,new
39220,2022-11-20,ES,vip
39221,2023-06-14,AR,vip
39222,2022-09-03,AR,vip
39223,2023-07-15,MX,vip
39224,2022-08-19,AR,vip
39225,2022-11-12,AR,returning
39226,2024-04-16,AR,vip
39227,2023-06-21,MX,vip
39228,2024-01-18,ES,new
39229,2023-08-27,US,new
39230,2024-04-25,ES,vip
39231,2022-06-04,ES,new
39232,2022-10-27,US,vip
39233,2023-07-21,ES,vip
39234,2022-02-23,ES,vip
39235,2023-06-09,AR,vip
39236,2022-10-30,US,new
39237,2022-09-09,AR,returning
39238,2023-03-26,US,vip
39239,2024-04-23,AR,vip
39240,2024-05-24,ES,vip
39241,2023-05-13,ES,vip
39242,2022-02-20,ES,vip
39243,2024-05-07,ES,returning
39244,2022-10-04,ES,returning
39245,2023-02-19,AR,new
39246,2022-07-24,AR,returning
39247,2022-04-15,US,returning
39248,2023-04-06,MX,vip
39249,2023-02-06,AR,vip
39250,2024-06-18,AR,new
39251,2023-04-18,AR,new
39252,2022-09-22,AR,new
39253,2023-04-28,AR,new
39254,2022-04-23,US,new
39255,2024-06-10,MX,returning
39256,2023-05-26,MX,returning
39257,2023-09-14,AR,vip
39258,2024-06-14,ES,vip
39259,2022-08-16,MX,new
39260,2024-03-24,ES,vip
39261,2023-06-30,MX,new
39262,2022-04-18,ES,returning
39263,2024-01-05,ES,new
39264,2022-02-08,AR,vip
39265,2024-06-17,MX,new
39266,2022-11-30,MX,new
39267,2023-03-20,AR,new
39268,2022-07-27,US,vip
39269,2022-04-13,US,new
39270,2022-12-07,AR,new
39271,2024-06-05,ES,new
39272,2023-01-24,MX,new
39273,2023-12-07,CO,vip
39274,2024-04-22,US,returning
39275,2022-02-05,AR,vip
39276,2024-04-19,ES,returning
39277,2023-11-15,ES,returning
39278,2024-06-09,CO,new
39279,2023-08-24,ES,new
39280,2023-02-25,AR,vip
39281,2022-03-03,ES,new
39282,2024-02-03,MX,vip
39283,2023-01-20,AR,new
39284,2022-05-07,US,new
39285,2022-04-01,CO,vip
39286,2022-10-05,CO,vip
39287,2022-07-10,AR,vip
39288,2022-07-15,CO,new
39289,2023-05-01,ES,vip
39290,2024-05-30,AR,vip
39291,2023-07-15,ES,vip
39292,2022-11-29,MX,returning
39293,2022-08-24,ES,returning
39294,2023-06-25,ES,vip
39295,2023-04-27,MX,vip
39296,2023-08-02,ES,vip
39297,2024-01-18,ES,returning
39298,2022-10-12,MX,new
39299,2022-07-30,US,vip
39300,2023-03-04,MX,returning
39301,2023-11-11,CO,returning
39302,2022-01-09,CO,vip
39303,2022-09-24,US,new
39304,2022-05-14,ES,new
39305,2023-01-07,AR,returning
39306,2022-08-28,ES,vip
39307,2024-03-25,ES,new
39308,2023-04-29,AR,new
39309,2023-07-16,AR,returning
39310,2022-11-05,ES,vip
39311,2022-06-07,AR,new
39312,2023-11-18,MX,new
39313,2023-09-09,MX,new
39314,2024-06-03,MX,returning
39315,2024-06-15,CO,vip
39316,2024-03-13,MX,new
39317,2022-08-21,US,new
39318,2022-03-13,US,vip
39319,2024-02-12,MX,vip
39320,2022-03-17,CO,new
39321,2024-03-18,AR,returning
39322,2023-12-13,CO,vip
39323,2022-02-19,AR,new
39324,2024-02-07,US,new
39325,2022-11-15,US,new
39326,2024-01-28,ES,new
39327,2023-10-20,CO,returning
39328,2023-09-10,MX,new
39329,2023-02-16,CO,returning
39330,2022-01-14,US,vip
39331,2022-10-02,AR,returning
39332,2023-02-09,MX,vip
39333,2022-07-11,AR,new
39334,2022-10-02,US,new
39335,2023-02-10,ES,returning
39336,2023-09-27,AR,new
39337,2022-08-13,AR,new
39338,2023-02-08,CO,vip
39339,2024-04-15,MX,vip
39340,2023-12-18,ES,new
39341,2023-12-01,CO,new
39342,2022-08-10,CO,new
39343,2022-03-06,CO,vip
39344,2022-06-21,US,vip
39345,2024-06-05,MX,new
39346,2022-01-06,CO,new
39347,2023-10-18,CO,vip
39348,2023-10-28,AR,returning
39349,2023-07-16,ES,returning
39350,2022-12-25,ES,vip
39351,2023-04-17,US,returning
39352,2023-09-19,ES,new
39353,2024-05-28,ES,vip
39354,2024-02-05,ES,new
39355,2022-11-24,US,vip
39356,2023-11-17,CO,new
39357,2023-03-31,CO,new
39358,2022-08-26,ES,returning
39359,2024-05-11,ES,new
39360,2022-02-22,MX,new
39361,2022-12-10,CO,new
39362,2023-01-01,CO,vip
39363,2022-12-13,CO,returning
39364,2022-12-24,US,new
39365,2024-01-21,US,returning
39366,2023-10-01,CO,returning
39367,2023-05-05,AR,returning
39368,2022-09-30,ES,returning
39369,2022-12-31,US,returning
39370,2022-08-24,AR,new
39371,2023-03-26,CO,new
39372,2023-05-12,ES,returning
39373,2023-12-27,CO,returning
39374,2022-05-09,CO,returning
39375,2024-01-01,US,returning
39376,2023-02-16,MX,vip
39377,2023-05-10,US,vip
39378,2022-07-14,AR,returning
39379,2023-09-15,ES,new
39380,2022-09-30,US,new
39381,2023-04-10,ES,new
39382,2024-02-19,ES,returning
39383,2022-01-18,MX,vip
39384,2022-02-25,AR,vip
39385,2023-08-28,US,returning
39386,2022-12-20,CO,returning
39387,2024-04-03,AR,vip
39388,2023-05-13,MX,new
39389,2023-03-06,AR,vip
39390,2023-09-16,US,vip
39391,2022-11-02,AR,vip
39392,2023-07-27,US,returning
39393,2022-11-05,AR,returning
39394,2022-01-11,AR,new
39395,2023-12-24,CO,new
39396,2023-07-27,MX,returning
39397,2022-02-25,ES,returning
39398,2024-02-26,AR,vip
39399,2022-05-21,US,new
39400,2023-07-26,MX,returning
39401,2024-04-04,ES,returning
39402,2022-12-19,AR,vip
39403,2024-02-26,US,vip
39404,2022-01-18,ES,returning
39405,2022-12-15,ES,vip
39406,2023-08-11,CO,vip
39407,2023-05-26,AR,vip
39408,2023-03-05,MX,vip
39409,2024-06-12,MX,returning
39410,2023-12-04,MX,returning
39411,2023-02-20,AR,returning
39412,2023-09-17,US,vip
39413,2024-01-23,AR,vip
39414,2023-08-28,AR,returning
39415,2023-01-22,CO,vip
39416,2023-06-25,AR,vip
39417,2022-05-22,CO,returning
39418,2023-12-26,CO,vip
39419,2022-11-16,AR,new
39420,2023-11-26,MX,returning
39421,2023-04-08,CO,new
39422,2024-04-14,ES,vip
39423,2023-03-26,ES,returning
39424,2023-12-01,ES,new
39425,2023-09-26,CO,vip
39426,2022-04-20,US,returning
39427,2023-01-17,ES,returning
39428,2022-05-13,MX,new
39429,2023-11-11,AR,vip
39430,2023-06-02,AR,vip
39431,2024-05-29,CO,returning
39432,2023-09-06,US,new
39433,2024-05-01,AR,new
39434,2023-12-02,US,new
39435,2022-02-21,AR,new
39436,2022-11-22,CO,vip
39437,2023-05-03,MX,new
39438,2023-07-19,US,returning
39439,2024-04-10,CO,new
39440,2022-07-24,AR,vip
39441,2024-06-09,MX,new
39442,2024-05-12,AR,vip
39443,2022-12-24,MX,vip
39444,2023-12-22,AR,returning
39445,2023-06-03,CO,returning
39446,2024-02-16,MX,vip
39447,2023-04-14,MX,returning
39448,2023-07-01,ES,vip
39449,2022-12-22,CO,vip
39450,2023-11-28,CO,returning
39451,2022-02-25,MX,new
39452,2023-08-05,US,vip
39453,2022-04-20,ES,vip
39454,2024-01-09,ES,returning
39455,2023-03-03,ES,vip
39456,2022-12-07,AR,vip
39457,2024-01-30,AR,new
39458,2023-12-28,CO,new
39459,2022-11-09,ES,returning
39460,2023-02-17,MX,vip
39461,2022-10-22,US,new
39462,2023-04-04,MX,returning
39463,2023-06-11,US,new
39464,2022-06-02,ES,vip
39465,2022-12-24,CO,new
39466,2023-06-06,AR,vip
39467,2022-12-15,US,new
39468,2022-05-25,MX,vip
39469,2024-04-30,CO,vip
39470,2023-01-30,CO,returning
39471,2024-05-21,CO,new
39472,2022-03-28,CO,new
39473,2022-07-06,MX,vip
39474,2022-01-04,CO,returning
39475,2022-09-10,US,vip
39476,2023-12-15,AR,new
39477,2024-01-25,CO,returning
39478,2023-07-20,CO,returning
39479,2022-04-14,MX,returning
39480,2023-04-17,AR,vip
39481,2022-07-21,AR,vip
39482,2022-08-31,US,vip
39483,2022-11-28,CO,returning
39484,2023-12-05,CO,vip
39485,2023-07-28,US,vip
39486,2023-05-28,ES,new
39487,2023-02-07,AR,new
39488,2022-04-01,MX,new
39489,2023-10-09,CO,returning
39490,2022-06-25,ES,returning
39491,2023-03-04,CO,vip
39492,2022-10-22,US,returning
39493,2024-03-31,MX,returning
39494,2024-05-07,CO,new
39495,2023-07-15,CO,returning
39496,2023-05-10,US,vip
39497,2022-12-14,AR,returning
39498,2023-08-30,CO,vip
39499,2022-02-06,MX,new
39500,2022-09-20,US,returning
39501,2024-03-17,AR,new
39502,2022-10-11,MX,vip
39503,2023-07-23,ES,new
39504,2022-01-05,US,returning
39505,2024-02-15,US,vip
39506,2022-12-18,US,returning
39507,2022-11-11,AR,new
39508,2022-09-02,AR,new
39509,2022-06-04,US,returning
39510,2024-03-20,AR,returning
39511,2023-09-24,ES,returning
39512,2024-01-14,AR,returning
39513,2024-03-16,ES,vip
39514,2024-01-25,ES,new
39515,2024-06-10,ES,returning
39516,2023-02-23,ES,vip
39517,2023-09-24,CO,vip
39518,2023-11-18,CO,vip
39519,2022-01-02,MX,returning
39520,2023-11-05,US,returning
39521,2022-01-04,AR,new
39522,2024-04-12,MX,vip
39523,2024-03-31,US,returning
39524,2024-03-09,CO,returning
39525,2024-01-27,AR,new
39526,2022-09-15,CO,new
39527,2024-01-12,CO,vip
39528,2023-06-28,MX,new
39529,2022-02-02,AR,returning
39530,2023-06-10,ES,new
39531,2023-02-21,MX,vip
39532,2023-11-01,ES,vip
39533,2022-09-13,MX,new
39534,2022-02-03,MX,new
39535,2023-09-14,CO,new
39536,2023-07-31,ES,new
39537,2024-04-24,ES,returning
39538,2023-05-10,ES,new
39539,2023-01-16,CO,new
39540,2023-06-21,MX,vip
39541,2023-09-15,US,new
39542,2024-04-25,US,returning
39543,2024-01-31,CO,returning
39544,2024-04-27,MX,new
39545,2023-11-20,ES,returning
39546,2023-12-24,MX,vip
39547,2023-07-20,AR,vip
39548,2022-09-26,AR,returning
39549,2023-05-07,AR,returning
39550,2023-04-17,MX,vip
39551,2022-09-04,MX,vip
39552,2022-01-10,AR,returning
39553,2023-08-14,US,returning
39554,2022-07-01,ES,new
39555,2024-02-10,MX,new
39556,2023-05-03,ES,vip
39557,2022-02-09,US,vip
39558,2023-10-13,ES,new
39559,2022-05-18,US,new
39560,2024-04-18,US,vip
39561,2022-04-14,CO,vip
39562,2023-01-10,ES,new
39563,2023-02-01,CO,new
39564,2023-12-30,MX,new
39565,2024-06-13,ES,new
39566,2023-06-29,US,new
39567,2023-01-24,ES,returning
39568,2022-12-21,CO,vip
39569,2023-11-18,US,new
39570,2023-05-04,AR,new
39571,2024-03-02,ES,vip
39572,2022-07-01,AR,vip
39573,2024-03-03,ES,returning
39574,2023-02-13,MX,vip
39575,2023-09-21,CO,vip
39576,2023-12-29,AR,returning
39577,2023-03-26,US,new
39578,2023-06-21,ES,returning
39579,2022-12-30,AR,vip
39580,2023-09-29,US,new
39581,2023-07-16,ES,new
39582,2022-11-27,MX,returning
39583,2022-05-24,AR,returning
39584,2022-05-09,US,new
39585,2023-04-12,CO,new
39586,2022-04-30,US,vip
39587,2024-01-01,ES,vip
39588,2023-06-14,MX,vip
39589,2023-01-22,AR,new
39590,2022-07-14,ES,new
39591,2023-12-08,AR,returning
39592,2023-01-23,MX,vip
39593,2022-07-14,US,new
39594,2022-03-16,ES,new
39595,2024-06-16,MX,new
39596,2023-10-03,MX,returning
39597,2022-04-26,ES,returning
39598,2024-04-21,MX,new
39599,2023-12-12,US,returning
39600,2022-02-16,CO,returning
39601,2022-05-23,MX,vip
39602,2022-10-27,US,returning
39603,2023-04-19,MX,new
39604,2023-08-05,US,new
39605,2024-01-05,AR,vip
39606,2023-05-05,CO,returning
39607,2024-02-12,US,returning
39608,2022-07-13,CO,new
39609,2022-06-04,US,new
39610,2024-05-05,US,returning
39611,2024-05-24,ES,new
39612,2023-10-07,AR,new
39613,2024-05-03,US,vip
39614,2022-06-13,ES,new
39615,2023-04-24,US,new
39616,2023-03-16,US,vip
39617,2023-10-21,AR,new
39618,2023-05-11,US,vip
39619,2022-01-13,MX,vip
39620,2024-01-08,CO,returning
39621,2022-02-12,AR,returning
39622,2022-02-12,ES,new
39623,2023-04-22,MX,new
39624,2024-05-25,AR,returning
39625,2024-02-14,CO,new
39626,2023-08-09,MX,vip
39627,2022-10-18,CO,new
39628,2023-06-24,US,new
39629,2024-05-03,CO,vip
39630,2024-05-25,MX,vip
39631,2023-12-13,CO,new
39632,2022-06-10,MX,new
39633,2023-01-30,AR,vip
39634,2022-07-19,US,returning
39635,2022-12-09,ES,vip
39636,2022-11-08,AR,new
39637,2024-03-16,ES,returning
39638,2022-09-09,CO,returning
39639,2024-01-12,US,vip
39640,2024-02-11,AR,new
39641,2023-08-25,ES,new
39642,2022-03-12,CO,new
39643,2023-08-29,MX,new
39644,2022-07-19,AR,vip
39645,2023-07-15,AR,new
39646,2022-02-25,US,vip
39647,2022-02-18,AR,vip
39648,2023-05-04,ES,new
39649,2022-04-17,AR,returning
39650,2024-02-04,AR,new
39651,2023-06-27,CO,vip
39652,2022-03-01,AR,new
39653,2024-05-22,US,new
39654,2022-02-22,AR,returning
39655,2023-07-26,ES,returning
39656,2024-04-05,CO,new
39657,2024-04-27,US,new
39658,2024-05-28,MX,returning
39659,2022-05-25,CO,new
39660,2023-09-06,AR,vip
39661,2023-02-21,ES,new
39662,2024-02-16,CO,vip
39663,2023-08-31,US,new
39664,2022-02-10,AR,vip
39665,2023-07-30,CO,vip
39666,2024-03-14,US,new
39667,2023-11-18,AR,returning
39668,2023-06-15,AR,vip
39669,2023-01-31,ES,returning
39670,2023-10-20,ES,vip
39671,2023-10-15,CO,returning
39672,2024-05-16,CO,new
39673,2023-05-14,CO,vip
39674,2024-06-11,ES,new
39675,2022-01-12,AR,new
39676,2024-02-05,MX,returning
39677,2022-08-05,AR,new
39678,2024-01-30,ES,returning
39679,2024-03-15,ES,new
