transaction_id,user_id,product_id,quantity
12605,38361,4280,1
38445,40957,4723,4
38908,20552,1703,2
18129,14556,4960,1
31887,46549,4405,4
18428,19050,2433,1
26984,1799,1327,4
31313,27015,3752,2
15393,25916,4528,3
29880,611,354,3
34161,35239,4571,4
21881,46349,2348,3
7672,26653,4986,4
10275,39264,966,2
39299,34622,363,4
19539,45932,2735,3
16279,45030,1828,4
56,11421,1001,3
29439,30025,1742,2
34498,16932,2689,1
29819,33458,3542,3
19382,16386,3161,1
8362,11056,4397,4
24143,20334,1989,3
36600,1923,2678,4
5627,18878,311,3
8979,49567,3786,1
22020,44990,4333,1
32490,26338,607,4
34056,28505,3005,3
26874,34546,3706,4
25979,4565,3018,1
474,27829,416,3
32307,45995,973,2
1574,13985,578,4
26495,29935,2593,4
24057,15944,4959,3
3544,39503,3402,2
13621,28628,4139,4
21544,38009,4861,4
27317,25018,173,3
18538,31611,3713,3
23686,17632,2640,3
22757,16607,3753,3
36042,4545,4326,3
3363,32547,2587,2
22344,25184,1046,3
23359,13479,2335,3
10015,23133,209,4
26386,39750,610,3
27277,21292,1506,1
36434,24170,1053,4
852,9708,3336,1
4621,21706,3330,3
7137,41251,3718,1
22145,46049,4592,3
20794,44281,3657,3
1658,19663,3530,3
27897,44589,637,2
6759,23536,2639,3
30523,35259,4008,3
6311,37602,2688,4
19348,28593,817,4
4821,40624,2380,3
6118,46833,432,4
22962,19159,3577,4
22984,6520,2961,2
12855,12682,2608,1
4294,47789,4616,3
28734,42378,3367,2
25922,9811,3135,4
26345,11274,689,4
27486,6611,4686,1
33521,16873,915,4
26978,13924,1235,2
649,21394,797,2
17067,42671,287,2
2312,45931,1064,1
309,14730,4334,1
26711,19146,2658,4
26999,17024,998,1
10068,21385,1045,2
39563,39119,1582,4
34282,32162,1214,1
1156,14257,4830,1
32766,133,4522,3
19533,12064,84,4
14536,1657,2662,1
25713,19710,3363,1
9489,41036,4326,1
15433,36401,2606,3
34187,725,4253,1
5696,48228,4290,3
7558,28240,2855,2
19846,44512,1864,1
11522,25079,3925,3
9155,13513,3306,1
9250,47312,4295,4
5361,9646,3408,2
11453,25044,2376,3
17098,24422,1556,3
30047,16533,1189,1
8997,46507,3628,3
33341,45271,3871,4
16912,13081,829,4
13658,35689,4222,4
17290,20847,843,1
15832,4631,3687,4
22510,9170,933,4
20535,42721,2189,1
6732,15078,2719,4
26460,49677,1809,4
16995,44529,1906,2
7489,9253,2841,4
11196,19783,3562,3
4986,47214,4930,1
32732,26269,3174,4
27423,49137,1453,4
16308,46857,235,4
14101,49785,964,2
24779,30477,499,3
34832,38727,2547,2
38056,23544,4060,2
12323,48146,3718,1
29878,49085,3187,2
8066,41839,1205,1
5207,19501,21,4
5775,32382,894,4
8279,1023,1220,3
16043,21115,4920,1
37110,24231,3733,3
33016,19673,124,1
38222,13893,655,1
36385,48709,2968,1
39631,16527,4100,2
25300,11942,2057,3
19543,48623,1558,3
16177,30942,2573,3
29293,42769,4543,4
11365,48029,3027,1
31484,46150,2774,1
36720,42025,4200,1
12962,8002,680,3
24649,40315,4825,2
22145,6713,1243,4
19754,22313,2385,1
38243,24046,3575,1
16631,3761,775,1
23192,31722,463,2
29238,19464,2094,3
21869,17121,3437,1
14650,40803,1810,2
13632,19770,2,2
30056,992,3867,2
4997,21853,2247,4
45,612,1435,1
9922,23552,2153,1
19342,46584,4187,3
33900,4222,3845,1
28191,45118,2490,4
22252,32542,3763,1
14897,12813,3851,3
28293,16063,3848,3
36539,5769,3377,2
30643,12807,3979,3
4924,42798,981,2
5648,33394,106,1
23673,19639,1242,3
39738,43599,4637,2
10862,13041,1969,4
29857,19285,567,2
23305,12141,1817,4
5079,23570,3897,3
4465,13313,221,1
969,30719,847,3
19346,7470,2935,2
24683,19087,3917,4
11986,12131,1814,4
1454,9106,2212,2
27753,39604,1612,4
35361,3699,4381,2
33849,24216,3358,1
1317,44507,4648,3
23959,44139,1476,1
25234,13814,3562,3
3688,27863,2942,1
9389,22035,143,4
37507,18718,1474,3
21771,7281,1935,2
17811,24113,1796,3
19327,27853,4855,4
29554,12532,1144,2
36818,14857,563,3
2181,1490,1389,3
10699,18354,742,3
8920,41366,2074,2
19363,4523,4420,4
4750,37825,2676,1
10690,44318,2829,1
38912,40306,166,1
34637,47044,3234,2
6613,29853,49,4
9295,10062,2586,3
14022,43552,4698,1
21748,22913,1047,1
5473,39112,1701,4
29355,592,2041,1
20485,26442,4519,1
24951,40038,1083,4
23774,42527,1618,4
1608,16017,1457,1
20053,23163,849,1
30532,15892,2614,4
2275,494,486,2
236,45188,1668,2
39332,31550,4470,2
14795,41288,721,4
24943,47543,1680,3
32670,25609,4493,2
26045,44951,3018,3
3942,43790,2323,3
18087,11234,3629,3
12453,36583,3459,2
16644,8845,3183,2
18349,2805,2279,3
6867,20137,499,3
29716,20081,717,3
618,5039,214,4
6753,8254,3117,2
19780,34090,2782,3
27719,20498,1228,4
18598,38870,4452,4
35439,32114,3074,4
14666,16231,3807,3
25453,39667,4989,1
29886,11419,3981,1
32461,39635,1734,3
9860,33544,1683,3
34339,21482,231,3
24281,2199,2762,1
4759,31840,4820,2
37155,24828,1351,4
36838,39453,1156,2
3733,13202,2553,3
22263,16542,3095,4
15482,23,832,2
7716,17858,3396,1
37190,37484,3764,1
28699,4025,3539,1
21187,31695,4778,1
34855,5241,86,1
16882,22715,1418,4
5693,12752,1101,4
15822,20751,3827,4
15416,43440,2137,1
38199,31033,277,3
33042,47721,2367,4
26356,25797,424,2
6556,29352,3877,3
17677,13866,889,4
27855,35510,3474,4
198,3939,2878,3
16142,2954,1931,3
29353,4749,980,2
16245,40689,2597,3
30137,23327,2932,4
10634,16998,4620,2
29009,9041,2214,1
8166,6291,590,4
39403,30489,3204,4
30317,44165,3366,4
39550,23541,3852,3
27401,13693,1238,1
35875,32225,256,3
7742,30500,1756,1
29957,22476,1884,1
8146,12943,940,3
34327,35247,871,1
36548,27224,3339,1
36402,11938,1979,1
30794,10474,789,1
38861,21279,687,3
33965,9512,2992,2
21445,39123,2501,4
36210,29671,4978,2
9448,37328,469,3
22121,3105,4259,1
15440,13597,4110,4
16042,22233,438,1
6813,41850,290,4
4366,3012,4006,2
39305,23092,3871,1
24763,40230,1148,2
5984,39181,847,1
39871,9105,2642,2
22217,12883,503,4
34911,18610,309,1
8457,46004,2370,2
1005,21490,2860,2
39174,36556,3840,2
30751,47591,3716,1
18450,4867,2422,1
10503,26835,1990,4
11413,39694,3022,4
21434,26186,660,1
20779,9350,1317,1
4182,43859,4563,2
28368,44953,4126,3
2737,7757,4765,4
33539,22549,2733,2
5267,49112,2699,4
7001,30388,4995,4
37205,12188,2775,2
5629,37986,4957,2
12016,1190,1109,1
4560,45416,3625,1
2068,28317,3780,1
15257,5545,4916,4
17303,43673,4631,1
23110,47270,2568,4
20171,27787,1679,3
3631,19588,4641,2
12756,5698,4014,2
15256,2066,1800,3
27512,7157,4451,4
38585,43830,3366,3
25117,4146,3557,3
22925,48533,4254,1
28143,44543,4452,1
31733,21591,757,1
36592,25214,4921,1
24773,17760,3155,1
8736,37372,2974,3
28171,7302,2185,3
25815,46321,2092,3
6004,32105,2356,1
30310,10970,4226,1
20517,6411,4082,4
25254,4439,744,1
7388,42205,964,1
3743,28221,3930,4
29899,38750,3742,2
35201,11322,978,1
684,37056,2039,4
17693,1006,1945,3
12659,4848,2590,4
27784,47031,4354,2
19578,3260,947,2
37631,24975,2457,1
5170,32785,456,1
1832,17086,4615,1
13753,25548,3012,2
29735,23889,504,3
36107,15483,3025,1
31757,47500,4355,4
37389,24757,926,2
13741,37863,4150,4
12081,12710,3311,2
12381,34123,3002,3
751,16454,978,2
25383,36362,4261,3
35779,27787,2454,1
25612,21553,4752,3
4474,39637,986,2
39342,7083,4737,2
18945,34671,547,2
12988,14387,1819,1
25327,7040,2964,1
9618,44068,1940,4
20046,1698,2649,3
39656,12022,3393,3
3578,39532,2824,1
27205,8036,2224,2
22087,15011,2696,3
34377,1889,1633,4
25428,2488,1375,3
7229,5628,1300,4
13244,34658,4125,2
38312,13658,51,2
6568,34536,4399,4
4610,26433,4913,4
33811,9589,1236,2
1244,22714,2649,3
11605,47947,120,2
29155,24510,1643,2
1406,9950,4858,2
36171,10642,3795,2
34806,41029,30,2
38202,24344,3360,4
9011,27156,1066,4
24028,1115,2140,1
35068,7791,4942,4
8090,3862,2942,4
24260,27762,1929,4
18362,39490,3297,4
4850,33538,4146,4
18959,9327,4571,3
32685,18410,115,2
19482,4393,92,2
5989,43301,463,2
26875,3484,4186,1
23448,20979,2379,3
19325,9168,3632,1
37699,42731,345,4
23743,32371,4730,1
8680,27042,3133,2
33411,26213,79,3
25922,42670,823,3
38909,42314,598,3
29962,38576,955,4
26625,37121,1149,3
2208,10672,2096,1
31280,5944,3924,3
39510,34253,4138,2
37454,16936,4213,3
27500,49051,3223,1
21826,14570,3777,3
27038,23420,217,4
23629,36618,1303,2
22904,23674,2796,2
18120,44958,3541,3
31359,28941,2609,4
10355,30098,2049,1
39981,24756,2816,4
21662,28767,4179,3
20788,35357,4319,4
133,17211,4291,4
11603,35439,332,4
29917,16008,3203,4
25397,25309,1386,4
23881,19350,4725,2
3311,43841,4165,4
20320,17467,3444,4
3525,28702,3895,2
34698,8607,102,2
21494,12218,3620,2
4454,49950,4160,3
39450,8470,4153,3
1017,3557,4644,3
29906,40268,3195,3
37558,5444,1378,1
28880,27475,2705,1
3429,11866,3320,1
37324,23623,716,4
37102,33491,4905,2
4983,11414,2544,2
30940,34641,4355,4
39255,29575,1605,4
6007,34475,4585,3
33731,1501,4138,4
11126,11180,4310,3
30584,19078,1395,1
20296,36830,4577,2
32356,37249,4820,2
29022,13371,3607,1
1872,11401,3608,4
22575,17010,3249,1
2201,36479,1942,3
38168,30314,4804,3
32833,21494,4638,1
36570,4586,3283,4
1051,30765,1727,1
4395,9355,2820,4
27963,15576,710,4
943,30491,2217,1
3310,12044,1794,4
1362,27448,1300,1
38950,25741,2932,1
14593,36256,1682,1
29100,18467,1611,3
36117,3098,1767,1
1222,43550,3083,3
14013,608,3911,4
12942,24020,2002,3
11859,16125,2391,4
11714,6015,3196,2
26292,13668,3727,2
28349,36069,4652,4
20408,44216,1788,1
22016,5716,4306,1
27500,24884,3418,3
14464,35410,1248,3
11404,42061,655,1
27775,45149,1535,3
26148,2645,3159,2
8841,20551,3770,1
32848,46337,75,3
13620,38219,2454,4
13762,16001,1055,1
23981,24618,1256,1
67,30589,1078,4
22419,1021,2612,1
26573,28890,4208,3
10736,38810,2483,1
24480,33846,220,3
30883,49557,1220,2
3754,45393,4491,3
5138,36846,2317,4
19082,40231,869,4
20482,3234,1035,2
33451,49540,2804,3
35967,22797,4054,4
14795,41810,2450,1
4476,1239,3059,3
15091,16894,4754,4
20009,11117,3307,3
27178,31812,912,3
39528,7637,1093,3
19529,49795,3254,3
34683,41079,1823,2
18371,36388,3008,1
11788,13867,2344,4
30517,10292,370,4
33504,43635,2337,1
18367,20595,891,3
13886,6356,3719,2
19057,11038,1016,3
7127,35526,2856,4
13731,9851,3571,4
20342,19055,4722,3
15892,14843,1752,1
11723,12815,971,4
34685,47496,337,3
8676,44668,3466,3
9607,20281,4014,1
14823,26447,2295,4
20887,5091,1095,4
12032,2842,2524,1
28391,16395,2448,3
275,44973,1132,2
31150,1315,4703,1
13480,38262,1776,3
8511,18607,4426,2
24111,7409,1433,1
12332,41218,460,3
20518,38646,3934,4
17095,34242,1273,2
17403,41055,594,3
11045,40794,3640,2
9800,22165,2535,2
9494,39060,3894,2
29123,9434,1656,1
16466,9896,3272,4
12970,8256,1895,2
4122,15028,3777,4
5125,5918,924,2
9169,19972,1118,1
2417,6634,1463,1
32023,28822,4723,2
19579,7311,4566,4
37597,5993,191,1
28050,28386,2588,4
36339,31714,3766,1
3589,45449,4218,3
35288,33300,1147,3
31778,41282,676,3
4427,24313,82,2
9595,42649,4368,1
36381,3448,966,1
12959,28076,4079,2
29014,49363,390,2
12153,43645,1153,3
25001,1468,3159,4
13308,28003,2390,1
38838,43053,4918,3
17062,42069,245,4
39720,473,4912,4
38857,21494,2653,1
29995,25596,3564,2
27845,48591,3408,2
5270,11303,1986,4
34037,3691,3989,2
18964,4130,192,2
28824,13909,4429,3
21211,8555,4847,2
29362,21754,3610,2
20086,27224,717,4
24202,6447,4999,3
23976,11865,3388,2
19046,27371,2293,1
791,47597,4200,4
15299,4502,945,3
20768,27487,4701,4
34782,41229,1966,4
39227,8955,778,4
14554,36841,88,1
1346,44429,720,4
22453,12267,5,4
22803,37328,3921,4
4192,5054,2241,1
19918,14566,3729,3
19132,15975,2730,3
30595,30831,2944,4
12017,4963,1109,1
36768,1000,335,1
26489,1288,1035,3
19767,47475,3740,4
32996,22141,3611,4
1719,43602,3211,1
5198,40339,1619,4
35358,41467,240,2
17295,6989,4041,3
35493,24085,2548,1
29134,4408,1197,4
13992,6476,3890,4
37566,17358,2259,3
29108,15461,152,2
22408,40979,398,1
25888,31939,2661,3
34104,33411,1947,1
15363,41169,249,1
14887,31469,2922,3
9843,24529,654,3
932,14857,1818,4
607,39953,1084,3
39452,15273,361,4
8150,10925,2950,2
37484,39300,3621,4
12637,48751,4806,1
2154,39319,3379,3
37224,32318,3915,1
3261,3038,1701,1
8314,2243,3710,3
9361,12700,2679,1
14910,43579,4832,2
24050,5873,4229,2
22967,13024,4462,4
19289,22698,2376,3
4081,14478,2013,2
39666,48348,742,3
38960,40619,4369,2
15402,38264,500,4
36932,18040,1324,2
23698,45259,3959,1
31646,17854,1230,4
11536,26870,2859,2
8430,14851,4732,2
4904,30162,2170,4
38361,22432,2918,2
17329,45529,1402,1
30025,34180,631,3
23873,5258,1926,3
2508,43015,3146,3
9652,45319,1737,4
35523,17803,3914,1
15345,4530,1794,4
9245,28027,807,1
31359,36810,1708,1
36803,40684,4802,1
3962,17569,2961,1
16420,47685,1918,4
2274,7657,2178,3
13453,2702,1109,2
36508,10944,4456,2
16713,21671,2468,1
4640,45476,4967,4
4088,42436,3888,2
3088,21743,3595,4
17191,40613,4759,4
34159,24183,4576,1
26110,25007,4058,2
5237,17669,3503,4
16759,10737,3047,2
10118,36105,4634,1
20246,34976,4774,1
26183,26487,3618,2
16073,2440,1332,1
326,41160,2312,3
22207,39649,4877,1
17240,12739,893,4
36133,21364,2521,2
39479,16831,440,2
30541,17054,3873,4
10623,2840,4265,1
32883,3344,221,2
26679,33629,1380,2
35022,44021,1992,4
6407,47255,2698,4
22031,17879,4628,4
6372,21185,4657,4
20971,40526,2815,2
24152,25288,1074,3
8163,43310,324,2
36005,24655,4116,4
4345,33275,536,4
3917,18190,1224,3
33319,7936,695,3
22227,10071,571,3
12459,3988,4864,2
17395,28245,2574,4
27388,15434,1463,2
38221,6998,942,3
38318,16894,3178,1
4674,47603,3816,2
4463,5348,917,1
25062,251,1121,3
27174,38086,1469,2
22202,8077,3787,1
31309,43939,2788,1
30465,43356,665,1
16992,35031,4322,2
16071,35757,20,3
19212,27505,3587,3
4374,10691,2490,4
20555,49728,3629,3
12705,2381,1130,3
11007,42444,1406,3
1526,38436,4285,4
25032,14754,1537,2
9662,11905,2273,1
25435,41761,3300,2
13991,16016,1743,1
16749,24057,3126,4
29553,15722,4683,1
1308,404,2211,3
19614,29653,718,3
30046,20880,1067,2
19289,18456,3706,2
2185,43088,3947,3
33841,39553,2585,2
38335,14438,2228,3
21698,23321,444,2
3471,20395,3409,3
2043,45044,3887,4
37197,16751,4145,4
7954,3537,4759,1
14659,166,1073,4
10616,925,1234,4
39881,44800,4803,1
34687,2375,3858,4
7011,38253,510,2
13762,39145,4671,2
27266,7569,3152,2
37267,15341,4736,1
15329,17438,2994,1
32167,42821,240,2
10024,41210,1015,2
24802,8709,1126,4
29229,29493,923,3
25155,8445,3310,3
11289,31250,4510,3
21180,108,342,1
3367,5523,488,3
26696,44955,81,3
2082,16684,2923,4
22716,18161,452,1
26893,21544,3130,2
7630,15495,1757,2
17173,7347,3582,4
25616,22623,4323,1
37725,11701,1544,2
21663,20745,2471,2
27110,32650,1014,3
37667,43659,1783,2
31091,20716,4163,3
18189,26885,4103,2
4397,42492,2506,4
17218,48840,4325,2
18458,24948,2386,2
159,32566,3641,4
18329,6042,2215,1
28871,24400,4831,4
8949,28938,256,1
22131,20382,1662,1
272,48573,1609,1
5418,37332,417,2
31670,21713,971,4
29457,20573,3178,1
21613,23566,531,4
39527,17752,4021,3
31271,35573,984,2
22336,35915,3969,1
1836,29733,1438,2
32649,2686,4352,1
2676,18247,33,4
36591,41595,1711,4
10879,17447,2941,1
28747,24909,3269,1
11359,29451,2519,2
17837,29040,3871,3
33647,22675,3285,1
38426,24261,647,1
31573,32841,1276,1
31552,7812,4199,1
8605,17749,4067,2
20544,35914,3739,1
15449,24421,2545,1
9021,24704,4167,4
18278,17284,3298,3
13717,14887,3410,2
38570,11912,3080,1
24195,49550,4818,2
14077,14342,1876,4
37269,33277,2777,1
37304,28639,2705,1
5504,5142,2667,4
11691,1677,279,1
37951,10380,2432,4
16408,21768,3819,2
18517,27066,4545,4
32401,8353,3864,1
3016,25555,1016,4
23242,25994,4081,1
11623,23615,2308,1
2935,44674,616,2
18921,7651,3285,2
23925,10107,407,2
22320,9025,3016,2
27921,5097,1243,4
18514,46039,1438,2
31124,3987,631,3
39949,45176,3109,3
26452,31474,2707,2
20757,4140,1104,4
11057,26206,4246,3
22660,2149,13,2
30290,12114,4270,3
36972,11802,108,1
36628,36520,4694,3
35068,33422,3448,2
21673,14663,4210,4
23759,4843,2326,3
15500,11200,1157,4
18844,42449,1815,2
33676,18970,3677,4
23667,19758,3817,3
38319,30942,3057,4
32557,19528,3671,3
25106,8923,109,4
13415,32388,4203,1
28769,10549,2583,4
39998,143,2537,1
61,35228,3647,4
21260,100,3261,3
9263,45850,1400,2
11217,24665,3318,1
38660,42631,301,3
14371,47359,987,2
10876,3649,97,1
11327,4018,154,4
23869,43212,1069,3
23257,14517,2037,3
24513,28516,3784,4
24123,47687,2459,3
26576,29331,2726,3
12396,17815,1235,4
4061,33416,4854,4
22025,16241,4183,4
32377,37717,2945,1
25662,2101,4794,1
510,1325,2100,4
10023,49327,1823,2
17387,11762,140,3
7187,24906,487,1
12912,46359,2412,2
23353,47988,3823,2
35070,34608,3674,4
9097,32225,1958,2
29410,47705,3650,2
15787,33464,39,2
14566,14919,3573,2
5968,29849,4123,2
23306,41291,4416,4
21081,35981,4996,2
33793,10075,1487,1
17722,6930,465,4
32553,40810,807,4
30613,22265,1866,2
36730,9409,1871,3
22969,30961,1697,1
30624,39691,1545,4
24483,7782,4675,1
5147,47442,3554,4
22907,25412,855,3
35749,44929,3161,2
12885,36336,3026,4
36960,1406,1566,3
23430,35420,1444,4
26142,17344,542,4
13705,33121,4469,3
11034,13149,4446,4
1910,38822,4162,4
22331,23068,3751,3
28297,45710,1474,1
6138,45329,2572,3
14541,4596,2611,4
17819,39273,2050,2
21413,44188,2477,4
25032,15600,2851,1
26385,32607,1202,3
34048,39092,4428,3
25013,37569,3502,4
38749,9393,3239,3
25926,9885,4998,3
10213,46556,3056,1
26008,27056,4121,2
11797,31736,2781,4
24477,40076,1282,2
38724,37977,466,3
32772,1622,378,2
11137,36441,4431,3
18189,39285,3822,4
21640,39957,2597,4
20597,24487,1015,3
24005,42151,1074,3
11902,8920,3015,3
4662,49933,3267,2
25270,45780,2861,4
35078,15380,1252,4
7264,22852,1707,2
32720,519,2823,4
21563,14643,2612,4
14664,8661,216,4
22219,11777,97,2
7588,25844,1175,4
29739,2003,1725,3
10578,47923,2742,1
157,27478,2391,1
5266,23912,4644,1
35102,39861,275,3
22627,23978,323,2
20413,21134,3548,4
1055,11727,2272,1
21415,29140,1950,4
38872,14666,4046,2
31429,39085,4867,2
3582,41813,125,2
18925,30010,4272,2
18249,31380,882,1
27463,18966,1497,2
4421,29451,1197,3
17340,10426,3934,4
26584,9275,4587,4
5546,9657,2841,2
34435,25007,3787,1
32378,10124,1621,2
4487,30838,1987,3
29042,15583,1747,3
33363,48122,421,4
32282,10024,2448,4
2825,2486,2840,4
38541,28382,699,2
11151,17219,1261,1
33997,34039,3462,4
6162,33904,1998,2
18738,37995,3376,2
23721,5473,4088,4
36697,25453,1453,4
33030,5772,2677,2
3225,11339,1751,1
2747,22400,1966,2
37972,19506,1954,3
11847,20687,4607,2
13172,13619,3181,1
8911,41704,100,1
24777,30339,683,1
22264,9237,2470,3
37230,95,249,3
27398,27781,2597,1
19098,38746,4850,3
31936,41051,3468,3
1528,12728,4022,3
36525,48763,1866,2
13128,6674,3553,1
1029,2402,4917,1
20502,43127,285,2
1155,1353,1551,1
20960,14140,4631,1
1826,29065,2760,1
28380,2120,2854,4
11443,16660,1312,1
2144,41748,1711,1
32356,977,1463,4
6624,4946,3194,3
34446,48383,665,2
929,35403,3917,4
7136,44778,2215,4
20828,25093,757,3
30639,4749,1004,1
38675,7099,69,1
3318,21056,4977,3
1921,11543,1872,3
36860,40838,3896,4
19662,3861,4949,4
16283,20751,1862,1
13169,48909,191,4
23712,8096,2712,4
34739,35900,2786,1
5954,1677,2166,3
23493,37141,93,3
26865,44937,764,2
23772,8028,4421,4
8277,47238,112,4
36151,25075,1128,3
31341,32508,3050,3
36226,10733,3218,1
22818,5690,4089,2
830,26292,4335,2
18992,5497,648,1
10439,18899,1169,3
6241,32209,805,2
12210,18934,2691,2
13525,22885,3057,1
36513,31662,2880,1
28436,44987,4244,4
26476,33216,3818,1
4222,18691,2361,2
11307,5297,646,1
29742,34599,2002,2
5520,4780,4741,4
18220,36783,2528,1
1647,33673,810,1
26108,28171,3111,1
21753,29823,3934,4
4785,13855,750,4
10505,17278,839,1
13113,19893,2298,2
14870,5236,394,3
9528,23215,2811,4
11843,42764,3134,4
19701,24850,2919,4
35881,37466,1664,3
10790,27518,3322,3
12851,30308,1237,4
25293,21576,4564,1
37327,26725,244,1
35242,32532,4857,2
37659,17223,4059,4
20107,27278,2814,2
5172,251,2451,3
10820,29742,2196,1
25199,23969,3018,2
25721,2790,1089,3
24333,31937,97,3
5373,31003,1766,4
2081,16366,1540,1
31415,4159,2330,3
22513,16960,254,2
14890,35582,3520,1
28946,8057,2248,3
5890,15156,3792,3
4453,20958,3516,4
13064,30601,815,3
37510,42270,1551,1
4322,16634,3491,4
31907,42503,1826,3
7457,45437,1873,3
38090,41197,2152,1
1568,48453,4019,1
13274,33858,1040,2
7011,45831,750,1
21057,35606,4131,2
2775,32552,1991,2
415,31803,3136,3
16343,20984,3320,3
32469,18828,2319,4
1077,8393,906,1
652,34242,2167,3
28551,11216,4991,2
28848,16558,580,1
21700,9613,1685,1
4394,45651,3640,1
24918,33008,3261,4
5078,15275,154,2
34893,17002,2367,1
29194,30237,58,1
28923,39240,4741,1
22693,32126,2564,1
17491,11372,4779,4
21479,36176,4085,3
12602,35441,1011,2
25551,21409,4960,3
613,39354,2347,2
28469,40663,2976,4
25449,16771,1479,4
37792,32343,2181,2
35361,27184,1777,2
10097,22675,82,4
3915,15290,4046,3
6068,19305,442,3
9325,32088,2544,4
26031,22177,1971,2
33663,9982,4630,1
10227,31883,4094,2
6670,35735,3554,1
18921,22947,4003,3
8645,34,3834,4
39130,14049,3377,1
7438,42119,4630,3
33818,17105,2434,1
26804,17266,2349,4
10333,12983,3692,3
31041,10277,1,4
9205,43750,3414,2
26593,21326,1984,1
19328,36819,2198,1
36974,49382,1403,2
30901,4827,2634,1
7428,38866,56,1
7260,10825,792,4
39357,15372,4105,2
3583,23691,3035,1
3184,29652,3030,3
33401,46696,2675,4
23939,26553,2623,4
33973,10936,1527,3
29637,5085,1337,3
30949,34504,4850,2
11891,32768,4399,3
15026,29041,1888,3
8819,33182,3947,2
33583,15184,4110,4
13985,43187,2030,4
16793,26734,506,3
17935,19390,1371,1
24006,13094,895,3
16069,30769,1911,3
22930,49899,204,3
35465,1348,2517,3
23135,16609,3922,2
37127,6627,4227,2
26017,32720,3440,2
35556,30366,842,2
36224,32515,200,1
38369,38132,80,3
22675,40328,4828,4
14913,15506,3663,1
22455,44329,495,2
22632,1897,366,3
30610,6078,3299,2
21186,41034,225,3
4567,31490,2302,4
15731,14399,4871,1
30500,48728,1083,1
18870,12376,3768,1
17074,42780,2185,2
1294,27842,1071,2
38362,10090,1544,4
25916,16858,1152,2
3769,651,418,1
32739,13127,3030,4
19607,38475,3597,2
32184,43019,4199,4
5195,28421,4952,4
17043,7742,4737,1
14610,37889,2107,2
21526,34806,667,4
33377,31982,4818,1
15574,21614,2820,3
3754,28942,2926,2
32684,10337,4385,1
4106,29613,2727,3
29928,32912,483,4
24530,19820,3045,2
5689,18406,3292,3
6325,21877,3670,1
8211,49498,3703,1
8513,7390,1398,4
8208,273,2632,2
6595,24722,253,3
23102,41681,750,1
37455,8649,1607,1
29609,16608,696,4
21706,9738,3278,3
28209,7853,1836,3
666,17198,222,2
10472,44978,4483,1
3987,2904,2000,1
24285,38381,4946,1
35924,19297,4724,4
19450,3898,1495,3
32369,29280,3291,1
14186,3691,1196,1
27324,49299,4479,1
8118,4753,2305,3
27104,13115,2345,1
15699,10602,1089,1
31202,35356,2403,3
6529,38589,1432,4
15427,10464,2447,4
12762,23027,827,2
17533,19450,2867,1
14049,4888,1892,1
9706,8629,4619,2
3384,49888,1500,3
15540,15432,1512,2
5118,30652,1776,2
16462,25307,2034,3
12870,19786,434,1
15069,35129,193,2
34028,5743,3364,2
10553,35903,3340,3
32603,23246,4263,1
62,26395,3081,4
35763,39998,1971,2
16005,24238,1273,2
35839,48831,1378,4
31586,45226,4135,1
1340,17632,1995,4
13204,612,4417,1
32980,21690,4758,4
4982,20529,3120,4
39793,43900,3012,4
33125,32158,4382,4
32016,775,25,1
21102,8465,316,3
739,10534,2218,4
39876,22026,2180,3
38985,10243,3173,1
14555,41050,878,1
37559,39865,4528,3
9834,34286,3311,1
2495,4001,2001,2
37991,19468,2101,2
8102,46663,947,2
17892,42998,3049,4
15256,19230,4480,2
14130,29197,696,1
34598,9692,2128,4
19324,9769,1198,1
7682,35114,1355,1
15586,17435,3248,2
17274,21680,3741,3
28835,48228,3318,2
7035,46097,141,1
13588,16875,150,1
29282,1586,749,4
13700,17774,3429,2
26361,8102,4603,2
20216,11186,3306,1
12963,16756,425,4
25168,41331,3568,2
37445,10389,1620,1
18493,7945,3527,1
31535,33734,3223,2
14446,4472,2523,3
4390,36661,4039,4
12458,39595,3070,2
23138,38925,94,1
38625,38586,3065,1
23447,40291,2515,1
19275,37763,3127,3
19831,42065,4753,2
13739,25264,4765,3
8266,7283,3681,1
25311,29969,4681,2
31673,5450,4745,1
16173,36992,1127,4
18223,24147,269,3
29576,19380,2318,1
15348,4817,1491,3
25206,10328,4919,1
18884,35576,2651,1
18338,9554,3504,3
16165,5209,4543,4
7232,48997,1963,3
23769,39058,924,4
5532,5495,3563,2
17520,3924,4204,4
18492,1672,813,3
32589,38083,1739,2
5761,39886,3991,2
24744,30963,1348,3
32775,38405,3093,3
30202,47507,2071,4
8351,25713,4892,3
21172,4011,4591,1
29662,12203,2430,1
3370,41666,4765,4
6068,5877,2183,2
7049,12370,1487,1
12511,6479,2155,4
4063,35050,2851,3
32197,39629,4084,3
35302,11290,2842,4
28261,31793,2396,1
2411,43652,492,1
39962,11212,4309,1
23635,2344,1132,3
24132,39348,1717,1
600,22329,4756,1
23527,41924,4626,1
1716,5781,3775,1
1511,21070,3045,4
36068,33576,4994,1
21455,11014,2144,4
38248,41284,1099,4
17197,41951,111,1
198,34993,4264,2
17238,11411,325,3
28762,22694,4893,1
20857,12577,1218,4
32076,20122,725,3
12297,31381,1965,2
37878,21819,1011,1
7392,2577,3460,4
3401,19720,4369,2
35509,11440,2266,4
537,36264,1221,2
21453,37141,1391,1
