user_id,edad,sesiones_30d,categoria_frecuente,gasto_historico,tiempo_promedio_sesion,descuento_usado,productos_vistos,abandono_carrito,compra
89456,24,3,moda,85.91,647.76,4,21,0,0
89457,63,5,electronica,217.02,468.12,0,15,0,0
89458,51,3,electronica,71.8,201.5,0,10,1,0
89459,27,6,hogar,66.0,627.11,3,20,1,0
89460,20,7,hogar,743.27,133.4,4,28,0,0
89461,45,7,electronica,37.36,77.16,0,23,1,0
89462,28,3,hogar,127.37,683.76,1,22,1,0
89463,68,7,electronica,13.69,562.44,1,26,1,0
89464,49,4,moda,406.55,37.84,3,15,0,0
89465,25,6,electronica,187.28,627.0,0,27,1,0
89466,37,4,electronica,32.49,555.03,1,22,0,0
89467,22,1,electronica,341.3,548.36,1,25,0,0
89468,58,7,hogar,57.57,563.1,4,15,1,0
89469,30,3,juguetes,9.14,134.08,1,16,1,0
89470,28,8,moda,51.56,51.18,1,19,1,0
89471,51,5,hogar,202.93,539.24,1,22,1,0
89472,61,5,hogar,410.62,541.57,3,16,0,0
89473,20,0,moda,16.17,494.59,0,19,1,0
89474,32,6,juguetes,35.11,186.08,4,24,1,0
89475,50,5,juguetes,94.11,322.93,1,22,1,0
89476,60,7,belleza,51.36,652.27,2,18,0,0
89477,27,10,moda,222.59,61.62,4,20,1,0
89478,20,5,belleza,255.97,279.52,0,23,1,1
89479,63,5,belleza,123.27,335.9,4,18,1,0
89480,65,4,hogar,346.15,282.84,3,15,0,0
89481,58,4,hogar,334.81,196.88,0,14,1,0
89482,31,5,hogar,29.96,320.21,0,26,0,0
89483,50,5,hogar,974.33,347.87,4,19,0,0
89484,50,2,moda,478.52,474.57,2,15,0,0
89485,53,3,electronica,18.28,737.2,1,18,0,0
89486,40,6,electronica,158.41,531.41,3,16,0,0
89487,18,5,electronica,120.31,748.85,1,21,1,0
89488,44,6,hogar,19.0,657.36,3,17,0,0
89489,68,8,hogar,130.27,611.65,2,24,0,0
89490,49,7,hogar,105.1,279.85,1,11,1,0
89491,38,7,juguetes,295.17,573.62,1,13,0,0
89492,61,4,juguetes,369.3,631.43,3,18,1,0
89493,37,5,moda,44.2,395.24,4,23,0,0
89494,44,4,juguetes,368.19,140.49,2,24,1,0
89495,53,6,juguetes,27.49,334.1,3,18,0,1
89496,58,8,electronica,165.29,58.68,0,19,0,0
89497,49,0,juguetes,37.7,606.27,2,13,0,0
89498,56,7,moda,3.53,397.17,3,17,0,0
89499,46,4,belleza,212.65,651.86,1,19,0,0
89500,63,4,hogar,45.55,494.46,3,21,0,0
89501,40,0,belleza,112.02,505.55,1,23,0,0
89502,52,3,belleza,148.62,701.15,0,21,0,0
89503,32,5,electronica,51.17,735.94,2,27,0,0
89504,60,3,hogar,873.47,127.93,4,19,0,0
89505,27,7,belleza,101.39,250.62,0,23,1,0
89506,69,4,juguetes,0.88,129.5,2,21,1,0
89507,32,3,electronica,70.93,150.26,3,17,1,0
89508,42,6,moda,370.25,166.01,0,21,0,0
89509,34,5,moda,4.84,622.28,1,29,1,0
89510,68,5,electronica,158.21,479.45,1,27,0,0
89511,48,10,moda,264.24,613.05,2,24,1,0
89512,28,3,moda,65.64,339.2,4,14,1,0
89513,37,5,electronica,203.19,111.73,1,17,0,0
89514,48,10,moda,26.18,65.93,0,10,1,0
89515,33,2,belleza,154.87,43.77,0,27,1,0
89516,53,4,moda,418.75,649.94,4,22,0,0
89517,56,7,juguetes,429.64,478.98,2,21,0,0
89518,28,5,moda,18.34,77.86,0,14,0,0
89519,37,6,moda,93.06,626.18,2,14,0,0
89520,43,3,hogar,280.09,443.72,0,12,1,0
89521,66,4,belleza,247.55,144.54,2,20,1,0
89522,68,3,juguetes,1.28,151.76,1,16,1,0
89523,43,4,juguetes,37.1,390.35,4,22,0,0
89524,59,3,belleza,76.53,449.32,2,20,0,0
89525,64,7,moda,97.84,124.41,1,26,0,0
89526,23,4,belleza,27.06,418.66,2,21,0,0
89527,62,6,electronica,316.48,174.79,3,25,1,0
89528,52,7,moda,291.39,644.15,0,19,1,0
89529,25,4,belleza,8.89,464.63,1,23,0,0
89530,24,3,hogar,787.73,528.42,1,15,0,0
89531,54,3,juguetes,251.67,674.63,2,27,1,0
89532,67,5,juguetes,154.81,744.59,4,23,0,0
89533,33,5,moda,352.59,538.91,3,16,1,0
89534,26,4,belleza,5.1,390.17,0,29,1,0
89535,28,5,belleza,152.23,418.79,4,26,1,0
89536,38,8,hogar,233.39,631.67,2,22,1,0
89537,68,7,electronica,269.03,56.89,1,9,0,0
89538,63,1,moda,8.94,243.64,0,19,1,0
89539,24,4,belleza,197.32,167.26,0,22,1,0
89540,29,6,hogar,16.83,392.16,3,17,0,0
89541,68,5,hogar,119.2,525.71,2,20,0,0
89542,57,6,electronica,160.04,289.23,0,17,0,0
89543,38,7,electronica,4.75,513.39,3,30,0,0
89544,22,3,belleza,37.07,129.33,0,16,0,0
89545,23,4,juguetes,24.1,522.12,4,23,1,0
89546,60,3,hogar,454.42,127.53,1,19,0,0
89547,43,5,belleza,506.66,288.49,4,16,1,0
89548,46,7,electronica,115.51,178.26,4,22,1,0
89549,20,7,moda,31.85,739.93,3,18,0,0
89550,28,6,belleza,146.05,754.85,3,25,1,0
89551,40,4,electronica,452.96,579.03,0,26,0,0
89552,42,5,electronica,19.66,227.6,3,16,1,0
89553,29,2,belleza,390.7,186.3,2,21,0,1
89554,18,5,hogar,195.28,332.55,2,23,0,0
89555,21,8,juguetes,72.68,143.06,2,28,0,0
89556,69,2,hogar,36.78,31.25,0,12,0,0
89557,18,4,juguetes,144.26,785.52,0,18,1,0
89558,23,3,juguetes,100.19,180.91,1,17,0,0
89559,51,5,juguetes,161.45,39.07,1,17,1,0
89560,44,3,juguetes,244.12,186.37,0,20,1,0
89561,62,4,moda,140.45,627.52,2,19,1,0
89562,33,4,hogar,68.06,329.79,3,22,0,0
89563,28,1,belleza,291.02,771.49,2,29,1,0
89564,31,2,electronica,142.38,708.57,1,25,1,0
89565,55,4,moda,85.25,644.01,0,15,1,0
89566,65,8,belleza,485.3,407.6,0,16,1,0
89567,66,4,belleza,41.25,127.19,4,32,0,0
89568,27,4,juguetes,63.72,675.16,1,16,1,0
89569,30,5,hogar,11.78,152.59,1,20,0,0
89570,62,7,juguetes,83.71,95.32,3,22,1,0
89571,51,1,moda,263.42,501.23,3,27,1,0
89572,50,10,juguetes,171.8,96.19,2,17,0,0
89573,50,4,moda,45.25,397.6,4,17,1,0
89574,56,6,belleza,90.78,472.84,3,19,1,0
89575,30,4,belleza,182.66,427.28,0,27,1,0
89576,34,6,electronica,28.39,705.18,0,23,1,0
89577,26,5,belleza,137.87,569.39,3,23,1,0
89578,30,5,electronica,99.84,739.75,3,18,0,0
89579,33,2,juguetes,57.19,184.67,4,22,0,0
89580,54,7,juguetes,693.33,383.95,0,21,1,0
89581,47,7,electronica,1387.33,412.34,0,16,0,1
89582,56,3,hogar,165.46,567.54,4,27,1,0
89583,50,8,electronica,357.3,85.91,1,13,0,0
89584,57,3,moda,274.25,377.59,2,16,0,0
89585,23,3,juguetes,131.94,291.93,1,19,1,0
89586,29,4,hogar,321.19,581.73,1,14,0,0
89587,19,4,belleza,168.94,610.34,0,21,1,0
89588,50,5,moda,233.76,696.05,3,24,0,0
89589,32,6,hogar,26.86,510.64,2,19,0,0
89590,34,4,electronica,53.33,539.74,3,13,1,0
89591,69,8,juguetes,112.32,749.71,2,17,1,0
89592,52,5,electronica,35.69,571.41,2,16,0,0
89593,48,7,moda,219.96,226.85,2,23,1,0
89594,47,4,juguetes,99.6,321.1,0,18,0,0
89595,55,9,moda,325.78,780.78,4,16,1,0
89596,33,5,juguetes,108.17,753.82,4,25,1,0
89597,59,1,hogar,84.07,772.54,2,29,1,0
89598,62,3,juguetes,94.29,373.59,3,23,0,0
89599,57,5,juguetes,99.15,681.68,4,27,0,0
89600,34,3,hogar,204.06,110.8,4,19,1,0
89601,24,8,hogar,194.96,415.96,2,15,1,0
89602,22,5,electronica,179.96,590.18,4,30,1,0
89603,57,4,juguetes,323.04,147.56,1,24,0,0
89604,44,7,moda,240.37,332.09,3,14,1,0
89605,18,5,juguetes,147.51,737.68,0,23,0,0
89606,19,4,moda,474.55,118.64,2,24,0,0
89607,21,3,hogar,54.5,555.28,2,28,1,0
89608,18,2,electronica,36.56,140.18,1,13,1,0
89609,46,3,moda,8.07,257.63,3,15,0,0
89610,38,4,hogar,280.47,442.48,1,26,1,0
89611,59,6,belleza,69.11,565.04,1,14,1,0
89612,52,2,hogar,65.67,736.7,1,16,0,0
89613,51,8,juguetes,76.41,419.7,4,15,1,0
89614,56,7,hogar,114.18,266.6,2,17,1,0
89615,19,3,electronica,227.17,201.96,3,23,1,0
89616,42,4,hogar,213.16,797.78,1,21,0,0
89617,23,5,electronica,52.46,495.24,2,21,1,0
89618,25,2,hogar,384.64,245.7,2,9,0,0
89619,52,4,electronica,488.27,725.57,3,17,0,0
89620,36,6,electronica,35.46,605.42,2,20,0,0
89621,26,5,hogar,361.23,38.59,0,16,1,0
89622,50,7,hogar,227.84,795.73,0,10,0,0
89623,25,3,juguetes,36.1,757.83,3,13,0,0
89624,55,4,hogar,199.64,720.52,1,33,0,0
89625,49,5,moda,169.17,415.74,4,19,1,0
89626,40,2,hogar,346.77,191.64,2,24,1,0
89627,51,5,hogar,415.1,208.81,3,18,0,0
89628,40,4,electronica,558.65,57.83,2,22,0,0
89629,63,4,moda,94.56,81.39,1,20,1,0
89630,49,6,belleza,441.35,446.4,3,19,0,0
89631,18,5,hogar,601.3,760.49,2,19,1,0
89632,24,3,juguetes,166.89,312.98,1,23,0,0
89633,60,4,hogar,74.5,132.65,2,26,1,0
89634,65,5,belleza,265.6,167.09,1,19,1,0
89635,41,7,belleza,295.95,105.18,3,14,1,0
89636,19,3,belleza,284.3,787.7,0,18,1,0
89637,35,2,hogar,18.54,300.96,2,33,0,0
89638,36,6,electronica,134.35,49.12,1,28,0,1
89639,59,4,juguetes,10.19,726.88,4,25,1,0
89640,53,4,juguetes,110.28,684.84,0,29,1,0
89641,45,8,juguetes,499.84,424.8,0,18,1,0
89642,52,3,juguetes,231.0,707.36,4,19,0,0
89643,49,6,juguetes,10.14,323.76,1,24,1,0
89644,30,2,juguetes,25.65,522.34,4,31,1,0
89645,23,5,belleza,201.59,188.49,1,20,1,0
89646,46,8,moda,57.25,703.49,1,27,0,1
89647,27,10,juguetes,184.34,391.65,2,15,0,0
89648,57,3,moda,551.5,458.42,0,14,0,0
89649,27,8,hogar,304.6,98.24,3,20,1,0
89650,51,4,electronica,253.54,320.41,4,21,1,0
89651,37,6,belleza,244.97,524.95,1,23,1,0
89652,64,5,moda,1077.81,251.52,4,27,1,1
89653,50,8,moda,352.2,576.03,3,15,0,0
89654,28,4,belleza,236.81,197.22,4,16,1,0
89655,41,7,hogar,373.3,169.58,4,26,1,0
89656,50,4,moda,293.43,437.08,0,21,0,0
89657,39,3,hogar,69.81,495.14,4,24,0,0
89658,65,7,belleza,5.48,649.01,4,21,1,0
89659,29,6,belleza,300.57,81.47,2,17,0,0
89660,47,7,electronica,133.01,681.85,0,22,0,0
89661,49,4,electronica,185.39,30.72,3,24,1,1
89662,61,3,juguetes,75.19,212.16,3,18,1,0
89663,36,7,hogar,82.19,375.7,4,29,0,0
89664,62,2,electronica,246.72,511.91,4,23,0,0
89665,57,5,electronica,497.19,491.82,4,26,1,0
89666,19,2,electronica,30.3,86.23,0,21,0,0
89667,68,5,moda,15.87,305.07,2,25,0,0
89668,31,6,electronica,169.13,567.94,3,16,0,0
89669,50,4,hogar,255.79,542.39,1,17,0,0
89670,49,5,electronica,165.07,192.26,3,21,1,0
89671,58,7,electronica,817.51,344.36,1,21,1,0
89672,36,4,belleza,95.25,301.31,2,22,1,0
89673,31,5,juguetes,67.77,460.31,3,28,1,0
89674,21,9,electronica,94.27,49.85,4,25,1,0
89675,19,8,juguetes,20.03,514.25,3,31,0,0
89676,27,10,hogar,478.34,383.21,1,22,1,0
89677,46,2,hogar,48.45,336.51,0,10,1,0
89678,32,9,moda,10.43,535.76,1,21,0,0
89679,48,4,hogar,169.76,463.39,1,25,0,0
89680,50,4,moda,45.68,745.12,2,17,1,0
89681,46,3,juguetes,85.7,771.56,1,10,1,0
89682,28,4,electronica,285.42,236.72,4,17,1,0
89683,65,4,electronica,97.36,55.97,3,23,1,0
89684,62,4,electronica,23.47,695.56,4,13,1,0
89685,57,2,electronica,66.11,794.27,1,23,1,0
89686,26,3,belleza,26.39,505.01,2,16,1,1
89687,64,8,electronica,114.76,303.19,4,25,0,1
89688,46,2,juguetes,44.66,129.91,3,23,1,0
89689,54,7,electronica,344.12,470.43,2,15,0,0
89690,38,4,moda,12.05,544.59,4,19,0,0
89691,48,8,moda,26.1,757.02,4,19,1,0
89692,39,2,hogar,135.44,308.34,4,14,1,0
89693,69,4,belleza,27.92,385.55,4,23,0,0
89694,35,3,electronica,564.35,636.11,2,18,0,0
89695,19,1,hogar,53.15,762.3,2,13,0,1
89696,39,10,belleza,59.23,518.9,3,17,0,0
89697,54,7,moda,101.76,349.06,4,20,0,0
89698,37,4,belleza,261.09,178.28,1,19,0,0
89699,65,3,juguetes,2.23,611.74,4,36,1,0
89700,65,4,moda,74.33,664.04,0,25,1,0
89701,21,7,electronica,279.61,464.38,2,14,0,0
89702,43,5,hogar,95.66,260.17,2,24,0,0
89703,37,4,hogar,128.57,555.33,4,19,1,0
89704,39,6,juguetes,62.78,679.32,1,15,0,0
89705,60,5,electronica,380.6,394.23,2,15,0,0
89706,37,6,juguetes,264.63,348.56,2,17,0,0
89707,46,5,hogar,159.41,101.47,0,21,0,0
89708,65,5,juguetes,64.38,614.51,4,20,0,0
89709,48,7,belleza,158.02,40.53,3,24,1,0
89710,40,5,belleza,24.39,136.81,4,17,0,0
89711,61,3,electronica,83.27,86.27,3,23,1,0
89712,55,4,hogar,143.03,799.73,1,11,1,0
89713,33,8,moda,43.17,473.92,1,18,1,0
89714,36,2,hogar,247.45,110.66,0,23,0,0
89715,28,2,electronica,42.67,404.28,4,19,1,1
89716,29,5,moda,286.7,696.25,1,13,1,0
89717,53,4,juguetes,230.19,407.31,2,13,1,1
89718,30,8,electronica,142.7,433.56,1,14,0,0
89719,19,8,moda,24.26,620.46,1,13,1,0
89720,68,3,moda,10.54,507.87,1,30,1,0
89721,28,2,hogar,177.68,698.27,4,23,1,1
89722,18,4,electronica,196.87,654.94,2,19,0,0
89723,58,4,moda,0.23,407.81,2,21,1,0
89724,27,7,hogar,32.56,67.87,3,15,1,0
89725,20,5,hogar,74.71,350.69,2,16,0,0
89726,25,6,juguetes,122.07,764.77,3,30,1,0
89727,33,3,hogar,244.69,239.65,1,22,0,0
89728,53,6,moda,113.0,738.3,3,18,0,0
89729,60,5,moda,196.75,642.93,1,28,1,0
89730,57,4,juguetes,222.93,136.8,3,20,0,0
89731,56,5,belleza,116.46,504.78,4,18,0,0
89732,37,1,juguetes,3.65,191.0,2,12,0,0
89733,64,0,hogar,130.49,559.14,0,16,0,0
89734,25,7,belleza,40.12,618.24,0,12,1,0
89735,27,2,electronica,43.11,744.15,1,22,0,0
89736,68,5,belleza,117.44,671.48,4,23,0,0
89737,54,4,hogar,27.49,677.38,4,22,0,0
89738,49,3,juguetes,1163.83,505.18,3,14,1,1
89739,44,5,moda,763.55,539.47,0,23,1,0
89740,48,2,juguetes,156.17,621.34,4,24,0,0
89741,20,5,electronica,208.58,323.78,1,16,0,0
89742,56,6,juguetes,175.45,635.6,1,22,0,0
89743,23,3,electronica,203.9,198.61,1,19,1,0
89744,34,3,hogar,207.66,740.26,1,14,0,0
89745,27,5,belleza,42.19,378.72,4,22,0,0
89746,38,4,moda,116.41,165.29,3,21,1,0
89747,46,1,juguetes,75.95,627.98,4,19,1,0
89748,46,2,juguetes,13.24,90.77,0,16,1,0
89749,37,4,hogar,296.69,326.47,2,18,0,0
89750,32,3,electronica,31.13,208.04,2,12,1,0
89751,19,2,hogar,395.36,775.32,3,20,0,1
89752,50,3,belleza,561.73,573.36,0,19,1,0
89753,29,6,belleza,181.19,561.88,4,22,0,0
89754,30,6,moda,790.92,333.28,1,25,0,0
89755,61,5,juguetes,148.99,326.44,4,17,1,0
89756,61,4,moda,90.82,67.5,2,19,1,0
89757,56,2,juguetes,277.04,504.49,4,8,1,0
89758,56,6,hogar,283.27,602.93,1,15,1,0
89759,55,11,juguetes,133.5,286.31,3,24,0,0
89760,62,6,hogar,44.56,589.2,2,17,0,0
89761,38,3,hogar,170.67,563.86,3,32,1,0
89762,58,5,juguetes,20.24,279.96,1,21,0,0
89763,33,4,hogar,100.4,394.57,4,31,1,0
89764,51,4,hogar,273.88,210.5,0,20,1,0
89765,44,4,belleza,252.91,595.78,4,23,1,0
89766,60,3,moda,422.85,755.6,4,20,1,0
89767,20,2,moda,469.07,776.29,3,21,1,0
89768,26,4,belleza,85.1,144.64,2,21,1,0
89769,61,7,electronica,457.96,87.73,2,19,0,0
89770,51,4,juguetes,36.81,437.55,3,19,1,0
89771,36,8,electronica,244.04,313.53,3,25,1,0
89772,55,4,juguetes,132.29,126.5,3,17,0,1
89773,43,7,belleza,585.65,206.55,1,18,0,0
89774,40,5,electronica,65.78,109.26,2,19,1,0
89775,35,2,hogar,137.75,705.29,3,19,0,0
89776,62,5,moda,94.2,718.87,2,27,0,1
89777,63,3,belleza,614.93,249.12,4,26,0,0
89778,57,5,electronica,15.75,430.2,4,15,1,0
89779,58,5,belleza,582.41,718.46,0,17,0,0
89780,62,4,electronica,248.08,686.34,3,16,0,0
89781,66,5,electronica,144.56,708.06,1,11,1,0
89782,55,7,moda,29.63,724.46,0,18,1,0
89783,69,4,belleza,59.78,232.55,3,16,0,0
89784,27,5,hogar,0.9,213.89,0,19,0,0
89785,60,5,hogar,271.42,668.13,4,25,1,0
89786,27,5,belleza,76.98,795.11,3,24,0,0
89787,38,9,electronica,224.13,258.67,3,25,1,0
89788,55,5,belleza,114.45,473.89,3,29,1,0
89789,55,9,hogar,445.89,286.02,1,22,1,0
89790,64,5,hogar,166.83,371.27,4,17,1,0
89791,24,5,belleza,373.53,232.27,3,20,1,0
89792,29,8,moda,13.38,616.52,2,21,0,0
89793,69,7,juguetes,1.67,346.47,2,17,0,0
89794,58,2,juguetes,394.64,530.69,3,23,1,0
89795,50,0,hogar,18.6,453.71,3,22,1,0
89796,42,4,moda,558.46,313.47,1,16,0,0
89797,45,6,belleza,63.1,611.43,2,19,0,0
89798,41,5,belleza,193.65,311.05,1,19,1,0
89799,65,1,electronica,7.87,429.87,2,18,0,0
89800,48,5,hogar,3.84,420.36,2,19,0,0
89801,35,4,juguetes,334.92,583.94,1,22,0,1
89802,40,4,hogar,330.0,207.08,0,21,1,0
89803,24,8,belleza,280.67,547.07,4,18,0,0
89804,67,7,electronica,77.77,291.83,2,22,0,0
89805,25,10,electronica,294.62,320.97,2,22,0,0
89806,32,4,moda,317.51,221.68,4,23,1,0
89807,55,8,electronica,534.78,766.35,3,18,0,0
89808,45,3,juguetes,72.06,458.26,4,22,1,0
89809,44,4,electronica,150.63,68.87,3,15,0,0
89810,38,5,juguetes,39.9,181.92,0,23,0,0
89811,61,7,juguetes,367.23,678.46,4,20,1,0
89812,44,6,hogar,305.12,79.95,3,14,0,0
89813,64,11,moda,133.41,158.87,2,22,0,0
89814,64,6,hogar,306.14,534.66,1,22,1,0
89815,59,5,electronica,2.22,673.04,2,19,1,0
89816,58,8,belleza,167.83,478.65,0,25,0,0
89817,31,8,juguetes,387.41,320.43,3,12,1,0
89818,38,6,electronica,3.64,323.39,4,20,1,1
89819,31,5,moda,142.99,431.44,0,14,0,0
89820,66,7,moda,467.1,347.71,1,23,0,0
89821,60,8,juguetes,28.19,267.41,3,23,1,0
89822,23,2,belleza,31.98,389.46,3,17,0,0
89823,29,5,moda,155.65,225.39,1,26,1,0
89824,45,2,moda,88.08,725.49,4,25,0,0
89825,66,4,hogar,156.19,157.31,4,11,0,0
89826,46,6,juguetes,987.94,138.65,2,19,1,0
89827,54,3,moda,397.41,752.53,1,13,1,0
89828,55,10,electronica,220.63,530.5,0,33,1,0
89829,20,5,electronica,41.08,320.2,1,23,0,0
89830,50,6,hogar,154.16,504.04,0,18,1,0
89831,67,3,juguetes,396.08,423.32,4,19,1,0
89832,63,2,juguetes,687.48,663.68,3,13,1,0
89833,29,7,hogar,36.38,234.08,4,15,1,0
89834,29,3,hogar,127.3,101.43,2,17,1,0
89835,28,7,juguetes,187.82,760.44,4,17,1,1
89836,45,1,electronica,205.24,202.71,4,17,1,0
89837,68,6,belleza,9.51,35.53,1,22,0,0
89838,52,4,electronica,356.83,248.61,1,21,0,0
89839,51,5,moda,422.83,100.08,3,25,0,0
89840,39,5,juguetes,46.86,682.86,0,25,1,0
89841,56,7,moda,60.48,655.75,0,21,1,0
89842,40,9,moda,403.56,654.04,1,20,0,0
89843,29,6,juguetes,232.87,666.46,2,26,0,0
89844,36,4,electronica,10.93,78.53,3,16,0,0
89845,48,7,belleza,335.68,237.91,3,21,1,0
89846,30,2,electronica,142.84,124.39,1,21,1,0
89847,36,8,electronica,204.76,260.67,4,24,1,0
89848,53,5,belleza,44.28,99.73,4,18,1,0
89849,39,2,moda,45.77,780.21,3,17,0,0
89850,61,6,juguetes,551.58,729.36,2,26,1,0
89851,47,7,electronica,66.08,452.09,4,17,1,0
89852,21,4,electronica,336.18,405.9,2,22,0,0
89853,30,4,hogar,94.01,516.37,0,20,1,0
89854,37,9,electronica,40.59,326.72,4,22,0,0
89855,56,4,electronica,245.77,386.2,3,24,0,0
89856,23,4,belleza,173.99,369.49,3,16,1,1
89857,61,9,electronica,197.19,154.53,2,19,1,0
89858,29,3,belleza,78.51,497.05,3,17,0,0
89859,33,7,electronica,289.67,745.67,0,15,1,0
89860,62,3,moda,53.44,290.29,3,25,1,0
89861,34,5,juguetes,465.17,229.0,1,16,1,0
89862,25,4,hogar,621.04,514.48,0,19,1,0
89863,50,5,juguetes,220.38,560.94,2,17,1,0
89864,61,8,electronica,109.93,554.73,4,22,0,1
89865,69,8,moda,228.89,162.92,0,17,0,0
89866,56,6,electronica,119.89,251.09,4,20,1,0
89867,29,5,hogar,253.36,60.1,0,19,1,0
89868,43,3,hogar,155.36,101.49,0,20,0,0
89869,36,3,electronica,276.5,302.58,3,22,1,0
89870,30,6,moda,80.0,316.59,4,22,0,0
89871,27,2,electronica,40.76,391.23,1,20,0,0
89872,51,7,belleza,198.36,425.37,2,20,1,0
89873,48,2,electronica,4.08,328.67,4,17,0,0
89874,44,6,moda,139.21,477.77,4,19,1,0
89875,20,1,belleza,215.94,221.22,1,24,0,0
89876,61,5,belleza,445.01,310.73,3,20,1,0
89877,22,3,juguetes,52.23,436.89,1,8,1,0
89878,22,3,belleza,105.35,549.87,1,18,0,0
89879,54,1,belleza,172.64,693.83,3,20,1,0
89880,24,8,electronica,223.01,248.16,2,15,0,0
89881,57,4,electronica,465.47,548.57,3,16,0,0
89882,68,3,electronica,41.66,568.96,4,20,0,0
89883,65,4,hogar,69.42,159.63,4,19,1,0
89884,59,5,electronica,391.72,661.21,4,18,0,0
89885,30,7,electronica,505.09,757.41,4,20,1,0
89886,51,9,juguetes,45.0,368.59,2,15,0,0
89887,53,3,hogar,226.04,502.93,1,22,1,0
89888,51,6,belleza,121.57,377.77,1,12,0,0
89889,20,6,hogar,496.2,306.97,4,24,0,0
89890,27,4,belleza,329.6,539.81,1,16,0,1
89891,60,2,belleza,53.95,724.08,0,22,0,0
89892,52,6,juguetes,180.74,568.11,1,22,0,0
89893,54,6,hogar,152.09,216.27,4,19,1,0
89894,69,4,electronica,658.73,431.64,1,21,1,0
89895,23,8,electronica,152.47,334.44,4,16,0,0
89896,38,5,electronica,60.28,743.79,1,19,1,0
89897,62,5,electronica,715.41,262.19,3,20,0,0
89898,22,5,moda,352.47,418.58,0,18,0,0
89899,20,8,belleza,291.12,707.75,1,20,0,0
89900,37,5,electronica,103.34,467.99,1,16,1,0
89901,47,7,hogar,92.41,203.64,3,37,1,0
89902,29,4,belleza,33.44,182.15,3,19,0,0
89903,52,8,hogar,105.35,380.8,2,21,1,0
89904,49,2,hogar,48.38,674.2,2,13,0,1
89905,36,7,electronica,62.25,415.68,4,21,1,0
89906,32,3,moda,23.44,230.44,2,15,1,0
89907,27,1,belleza,77.82,733.61,4,24,1,0
89908,43,10,moda,6.39,718.53,3,25,1,0
89909,23,5,juguetes,37.38,317.66,4,26,0,0
89910,65,4,electronica,163.68,501.26,2,25,1,0
89911,64,5,belleza,14.82,512.52,4,20,1,0
89912,43,4,hogar,136.96,732.32,3,17,1,0
89913,19,5,hogar,76.69,384.18,4,21,0,0
89914,66,1,moda,857.61,187.97,0,21,0,0
89915,65,3,electronica,23.34,315.84,1,18,1,0
89916,49,6,hogar,274.81,616.4,2,17,1,0
89917,20,6,belleza,633.29,687.22,3,31,0,0
89918,36,4,moda,596.64,511.64,3,26,0,0
89919,53,6,hogar,56.1,299.54,1,13,0,0
89920,37,2,electronica,54.42,38.93,0,15,0,0
89921,47,2,belleza,89.79,207.38,0,22,1,0
89922,54,7,juguetes,519.2,93.98,3,26,0,0
89923,62,3,juguetes,113.26,682.71,2,15,0,0
89924,37,3,electronica,312.08,784.22,0,21,1,0
89925,51,1,hogar,668.22,87.74,2,25,1,0
89926,61,4,juguetes,168.18,597.1,3,17,0,0
89927,34,7,belleza,1.49,234.61,0,14,1,0
89928,59,2,belleza,23.43,551.5,3,23,1,0
89929,40,7,moda,77.82,238.44,3,22,1,0
89930,58,5,hogar,4.83,608.04,4,20,1,0
89931,26,5,juguetes,729.36,553.93,1,17,1,0
89932,44,2,moda,286.39,648.02,3,23,1,0
89933,34,4,hogar,180.18,117.66,3,32,0,0
89934,58,2,belleza,59.51,54.02,3,16,1,0
89935,63,4,moda,75.41,47.81,4,17,0,0
89936,34,7,juguetes,47.66,162.26,4,29,1,0
89937,66,12,moda,199.22,706.51,3,22,0,0
89938,19,6,electronica,12.58,49.6,2,13,0,0
89939,32,6,hogar,39.34,321.28,4,28,0,0
89940,28,4,electronica,433.31,82.38,2,20,0,0
89941,54,4,juguetes,126.86,83.97,4,20,0,0
89942,58,6,juguetes,143.26,259.55,1,23,0,0
89943,26,1,electronica,11.95,565.34,3,16,0,0
89944,31,3,electronica,428.22,458.4,3,14,1,0
89945,25,6,electronica,116.09,378.0,0,21,0,0
89946,60,6,hogar,142.92,601.3,4,18,1,0
89947,29,6,moda,334.37,713.94,3,21,0,0
89948,24,9,juguetes,216.76,155.15,2,25,1,0
89949,20,3,electronica,51.82,599.83,0,19,0,0
89950,43,7,juguetes,49.16,755.59,0,20,0,0
89951,20,5,belleza,15.01,552.84,2,15,1,0
89952,63,6,belleza,184.02,162.56,0,17,1,0
89953,21,4,belleza,35.83,451.43,4,22,0,0
89954,49,7,moda,170.33,610.91,1,27,1,0
89955,63,4,moda,24.79,115.61,3,25,1,0
89956,31,6,hogar,249.08,503.25,4,19,1,0
89957,20,9,juguetes,310.09,486.96,2,22,1,0
89958,30,7,moda,67.74,124.5,2,18,1,0
89959,25,3,moda,84.41,297.96,1,21,0,0
89960,55,4,belleza,123.1,234.67,0,14,1,0
89961,19,3,hogar,183.53,652.25,2,24,1,0
89962,55,5,electronica,121.5,68.58,3,22,0,0
89963,69,4,juguetes,121.65,392.25,2,22,0,0
89964,63,4,moda,375.42,392.84,2,23,0,0
89965,48,2,belleza,236.52,226.65,3,24,0,0
89966,56,2,electronica,111.73,158.95,4,24,0,0
89967,44,5,belleza,498.79,250.28,1,23,0,0
89968,34,5,juguetes,114.35,387.42,4,24,0,0
89969,52,0,moda,215.43,515.04,0,14,1,0
89970,63,4,electronica,13.89,504.98,0,18,0,0
