user_id,grupo,prob_compra_previa,descuento_ofrecido,engagement_score,historial_compras,compra
48587,control,0.092,15,0.921,0,0
48588,control,0.205,15,0.312,8,0
48589,tratamiento,0.388,10,0.294,9,0
48590,control,0.269,5,1.0,10,0
48591,control,0.164,10,0.088,5,0
48592,tratamiento,0.148,5,0.106,1,1
48593,tratamiento,0.326,15,0.601,9,1
48594,tratamiento,0.312,10,0.505,0,1
48595,control,0.192,0,0.626,3,0
48596,tratamiento,0.272,15,0.307,11,0
48597,tratamiento,0.285,5,0.874,14,1
48598,tratamiento,0.387,15,0.661,9,0
48599,tratamiento,0.1,15,0.473,7,0
48600,tratamiento,0.358,0,0.871,3,1
48601,control,0.107,15,0.774,0,0
48602,tratamiento,0.283,15,0.848,13,0
48603,tratamiento,0.305,10,0.755,8,0
48604,tratamiento,0.334,15,0.808,4,1
48605,tratamiento,0.208,5,0.412,14,0
48606,control,0.116,10,0.947,5,0
48607,tratamiento,0.346,15,0.234,9,0
48608,tratamiento,0.144,0,0.533,14,0
48609,tratamiento,0.215,10,0.665,9,1
48610,tratamiento,0.053,5,0.569,12,0
48611,control,0.344,5,0.236,14,0
48612,tratamiento,0.15,15,0.187,2,0
48613,tratamiento,0.39,0,0.986,4,1
48614,tratamiento,0.122,5,0.785,6,0
48615,tratamiento,0.392,10,0.533,7,1
48616,control,0.009,10,0.048,3,0
48617,control,0.093,0,0.473,7,0
48618,tratamiento,0.272,5,0.449,13,1
48619,tratamiento,0.144,5,0.289,10,1
48620,tratamiento,0.061,0,0.012,2,0
48621,tratamiento,0.314,0,0.359,3,0
48622,control,0.293,5,0.775,14,0
48623,control,0.365,15,0.205,7,0
48624,control,0.127,10,0.154,8,0
48625,tratamiento,0.273,15,0.754,0,1
48626,control,0.383,5,0.182,1,1
48627,tratamiento,0.33,0,0.788,4,0
48628,control,0.239,5,0.508,12,1
48629,tratamiento,0.077,15,0.669,10,0
48630,tratamiento,0.301,10,0.468,0,0
48631,tratamiento,0.146,0,0.167,11,0
48632,tratamiento,0.374,0,0.304,6,0
48633,tratamiento,0.065,5,0.497,8,1
48634,control,0.187,10,0.477,9,0
48635,tratamiento,0.033,0,0.792,0,0
48636,control,0.319,0,0.237,7,0
48637,control,0.074,0,0.436,5,0
48638,control,0.231,15,0.32,14,0
48639,control,0.075,15,0.306,10,0
48640,tratamiento,0.398,5,0.904,3,0
48641,control,0.336,0,0.143,7,0
48642,tratamiento,0.387,0,0.494,10,0
48643,tratamiento,0.144,5,0.972,2,0
48644,control,0.231,15,0.465,3,0
48645,control,0.125,10,0.968,2,0
48646,tratamiento,0.087,0,0.92,4,0
48647,tratamiento,0.128,0,0.252,2,1
48648,tratamiento,0.383,5,0.908,11,0
48649,tratamiento,0.132,10,0.141,3,0
48650,tratamiento,0.319,0,0.262,1,0
48651,control,0.397,15,0.91,14,0
48652,tratamiento,0.395,10,0.685,10,1
48653,control,0.174,0,0.892,13,0
48654,tratamiento,0.074,5,0.833,0,1
48655,control,0.019,0,0.778,1,0
48656,tratamiento,0.145,0,0.744,0,0
48657,control,0.396,10,0.254,7,1
48658,control,0.018,5,0.201,7,0
48659,tratamiento,0.028,0,0.81,14,1
48660,tratamiento,0.169,15,0.586,1,0
48661,tratamiento,0.267,5,0.216,7,0
48662,control,0.354,15,0.933,12,0
48663,tratamiento,0.198,0,0.006,14,0
48664,control,0.212,15,0.974,13,1
48665,control,0.219,0,0.172,10,0
48666,tratamiento,0.236,15,0.615,14,0
48667,tratamiento,0.058,5,0.31,12,0
48668,tratamiento,0.22,10,0.564,12,1
48669,tratamiento,0.255,0,0.072,2,0
48670,tratamiento,0.148,10,0.293,11,0
48671,control,0.053,5,0.029,12,0
48672,control,0.314,0,0.333,12,0
48673,tratamiento,0.001,10,0.471,2,0
48674,tratamiento,0.069,5,0.517,4,0
48675,tratamiento,0.367,5,0.128,12,0
48676,tratamiento,0.316,0,0.914,8,0
48677,control,0.076,15,0.695,11,0
48678,control,0.331,15,0.849,5,0
48679,control,0.245,0,0.409,10,0
48680,control,0.397,10,0.473,6,0
48681,control,0.321,10,0.393,3,0
48682,control,0.268,5,0.195,13,0
48683,tratamiento,0.256,10,0.546,4,1
48684,control,0.018,15,0.624,12,0
48685,control,0.036,0,0.902,8,0
48686,tratamiento,0.019,15,0.809,4,0
48687,tratamiento,0.179,0,0.723,5,0
48688,control,0.349,5,0.219,6,1
48689,tratamiento,0.265,15,0.925,5,0
48690,control,0.379,15,0.976,11,0
48691,control,0.058,0,0.436,2,0
48692,control,0.334,10,0.351,6,0
48693,tratamiento,0.292,15,0.77,12,1
48694,control,0.166,10,0.485,13,0
48695,tratamiento,0.344,0,0.114,8,1
48696,tratamiento,0.221,15,0.646,0,0
48697,control,0.302,5,0.543,7,1
48698,tratamiento,0.06,10,0.84,14,0
48699,tratamiento,0.155,10,0.23,4,0
48700,tratamiento,0.005,0,0.044,5,0
48701,control,0.182,10,0.147,3,0
48702,tratamiento,0.066,0,0.788,14,0
48703,tratamiento,0.237,0,0.758,3,1
48704,control,0.353,10,0.485,4,0
48705,tratamiento,0.326,10,0.436,3,0
48706,tratamiento,0.385,10,0.118,7,1
48707,tratamiento,0.326,15,0.077,5,1
48708,control,0.239,0,0.231,4,0
48709,tratamiento,0.066,5,0.084,8,0
48710,control,0.347,0,0.921,9,1
48711,tratamiento,0.128,0,0.655,0,0
48712,tratamiento,0.037,10,0.998,7,0
48713,control,0.28,15,0.934,0,0
48714,control,0.051,15,0.985,11,0
48715,control,0.027,15,0.697,14,0
48716,tratamiento,0.346,10,0.585,8,0
48717,control,0.041,10,0.205,8,0
48718,control,0.385,5,0.225,11,0
48719,control,0.119,15,0.284,8,0
48720,tratamiento,0.342,0,0.385,3,0
48721,tratamiento,0.183,10,0.724,1,1
48722,control,0.221,10,0.794,2,0
48723,control,0.338,15,0.449,4,0
48724,control,0.194,10,0.943,10,0
48725,tratamiento,0.068,15,0.784,3,0
48726,control,0.215,10,0.746,4,0
48727,control,0.195,10,0.767,8,0
48728,control,0.17,0,0.151,14,0
48729,control,0.384,10,0.481,9,1
48730,control,0.376,15,0.205,10,1
48731,control,0.294,0,0.425,0,0
48732,control,0.044,10,0.092,3,0
48733,control,0.228,15,0.986,9,0
48734,control,0.103,10,0.156,6,0
48735,control,0.192,0,0.354,5,0
48736,control,0.084,5,0.303,12,0
48737,tratamiento,0.017,0,0.409,0,0
48738,control,0.201,5,0.273,14,0
48739,tratamiento,0.127,15,0.115,5,0
48740,tratamiento,0.229,0,0.54,12,1
48741,control,0.302,5,0.466,10,0
48742,tratamiento,0.198,15,0.505,14,0
48743,tratamiento,0.186,15,0.723,3,0
48744,control,0.349,15,0.589,9,0
48745,control,0.004,15,0.255,9,0
48746,control,0.225,15,0.689,8,0
48747,control,0.164,5,0.151,9,1
48748,tratamiento,0.181,0,0.107,12,0
48749,tratamiento,0.075,15,0.572,10,0
48750,tratamiento,0.012,15,0.405,11,0
48751,control,0.108,10,0.83,12,0
48752,tratamiento,0.302,10,0.052,4,0
48753,control,0.183,5,0.629,12,0
48754,control,0.343,10,0.476,2,0
48755,control,0.055,0,0.462,0,0
48756,tratamiento,0.311,5,0.527,1,0
48757,tratamiento,0.377,0,0.311,2,0
48758,control,0.141,15,0.224,13,0
48759,control,0.328,15,0.166,6,1
48760,tratamiento,0.146,5,0.424,10,1
48761,tratamiento,0.302,15,0.322,2,0
48762,tratamiento,0.368,5,0.816,11,0
48763,control,0.098,10,0.412,10,0
48764,tratamiento,0.206,0,0.675,0,0
48765,tratamiento,0.342,10,0.488,8,1
48766,tratamiento,0.321,10,0.685,2,1
48767,control,0.064,15,0.329,6,0
48768,tratamiento,0.22,5,0.844,7,0
48769,control,0.309,5,0.942,14,0
48770,control,0.063,5,0.15,7,0
48771,tratamiento,0.335,5,0.29,2,0
48772,tratamiento,0.109,5,0.854,8,0
48773,control,0.33,15,0.239,5,1
48774,tratamiento,0.096,0,0.575,5,1
48775,control,0.372,10,0.973,6,0
48776,control,0.318,15,0.439,9,0
48777,tratamiento,0.107,0,0.171,9,0
48778,tratamiento,0.002,15,0.305,11,0
48779,control,0.001,5,0.657,4,0
48780,tratamiento,0.037,0,0.987,7,0
48781,control,0.271,15,0.45,14,1
48782,tratamiento,0.097,10,0.1,13,0
48783,control,0.17,5,0.936,10,0
48784,control,0.15,15,0.198,5,0
48785,control,0.32,15,0.615,6,1
48786,control,0.158,0,0.923,13,0
48787,control,0.158,0,0.237,12,0
48788,tratamiento,0.364,10,0.929,3,0
48789,tratamiento,0.089,5,0.151,8,0
48790,control,0.217,10,0.033,11,0
48791,tratamiento,0.016,0,0.34,2,0
48792,control,0.247,15,0.184,7,0
48793,control,0.365,15,0.664,8,0
48794,tratamiento,0.144,0,0.613,11,0
48795,control,0.133,10,0.889,5,0
48796,control,0.132,10,0.6,0,1
48797,tratamiento,0.096,15,0.466,10,0
48798,control,0.204,0,0.21,9,0
48799,tratamiento,0.029,10,0.459,1,0
48800,control,0.256,15,0.396,4,1
48801,control,0.233,10,0.812,1,0
48802,control,0.173,10,0.687,14,0
48803,tratamiento,0.114,15,0.998,2,1
48804,control,0.065,0,0.621,5,0
48805,tratamiento,0.166,15,0.596,0,0
48806,tratamiento,0.092,10,0.416,2,0
48807,tratamiento,0.035,0,0.52,0,0
48808,control,0.218,0,0.402,0,0
48809,tratamiento,0.204,5,0.124,2,0
48810,tratamiento,0.201,10,0.874,2,0
48811,control,0.277,0,0.684,4,0
48812,control,0.226,5,0.839,6,0
48813,tratamiento,0.206,0,0.576,12,0
48814,control,0.069,15,0.979,2,0
48815,control,0.321,10,0.617,0,1
48816,control,0.297,15,0.246,10,0
48817,tratamiento,0.269,15,0.454,4,0
48818,control,0.01,15,0.714,11,0
48819,tratamiento,0.111,15,0.357,12,0
48820,control,0.228,0,0.807,8,0
48821,control,0.388,0,0.253,3,0
48822,control,0.181,15,0.444,14,1
48823,tratamiento,0.093,5,0.689,5,0
48824,control,0.201,5,0.133,2,0
48825,control,0.385,0,0.767,14,1
48826,control,0.091,0,0.057,10,0
48827,control,0.092,0,0.716,0,0
48828,tratamiento,0.055,15,0.326,14,0
48829,control,0.014,0,0.705,14,0
48830,control,0.281,5,0.493,12,1
48831,control,0.073,0,0.128,9,0
48832,tratamiento,0.203,10,0.486,12,0
48833,control,0.323,5,0.001,3,0
48834,tratamiento,0.153,15,0.278,11,0
48835,tratamiento,0.214,10,0.928,1,1
48836,tratamiento,0.255,15,0.585,4,0
48837,control,0.168,0,0.774,3,0
48838,control,0.112,5,0.103,12,1
48839,tratamiento,0.291,10,0.065,11,0
48840,tratamiento,0.077,15,0.977,11,0
48841,control,0.188,15,0.887,14,1
48842,tratamiento,0.104,10,0.636,5,0
48843,tratamiento,0.146,10,0.541,7,0
48844,tratamiento,0.052,15,0.125,8,0
48845,tratamiento,0.227,15,0.06,0,1
48846,tratamiento,0.134,0,0.756,5,1
48847,tratamiento,0.28,5,0.302,5,0
48848,tratamiento,0.135,5,0.053,5,0
48849,control,0.206,15,0.823,2,0
48850,control,0.325,5,0.315,3,1
48851,tratamiento,0.164,5,0.879,1,0
48852,tratamiento,0.218,0,0.71,6,0
48853,control,0.021,10,0.963,0,0
48854,tratamiento,0.362,0,0.287,4,0
48855,tratamiento,0.109,5,0.8,10,0
48856,control,0.148,10,0.729,0,0
48857,tratamiento,0.01,15,0.247,12,0
48858,tratamiento,0.352,10,0.384,12,0
48859,tratamiento,0.214,0,0.805,7,0
48860,control,0.081,0,0.766,2,0
48861,tratamiento,0.223,15,0.173,4,0
48862,control,0.0,10,0.184,1,0
48863,tratamiento,0.306,15,0.309,14,0
48864,control,0.243,5,0.715,14,0
48865,tratamiento,0.293,15,0.166,14,0
48866,tratamiento,0.094,0,0.7,7,0
48867,control,0.166,15,0.354,7,0
48868,control,0.148,5,0.25,5,1
48869,tratamiento,0.001,0,0.912,2,0
48870,tratamiento,0.231,15,0.951,8,0
48871,tratamiento,0.364,5,0.069,14,0
48872,control,0.004,10,0.626,1,0
48873,tratamiento,0.286,15,0.352,3,1
48874,control,0.164,5,0.359,14,0
48875,control,0.142,0,0.505,0,0
48876,tratamiento,0.102,0,0.78,0,0
48877,tratamiento,0.312,5,0.264,7,1
48878,control,0.149,15,0.895,10,0
48879,control,0.165,15,0.359,4,0
48880,tratamiento,0.059,0,0.208,1,0
48881,tratamiento,0.325,0,0.005,0,0
48882,tratamiento,0.174,15,0.828,2,0
48883,tratamiento,0.367,10,0.554,2,0
48884,control,0.307,10,0.167,11,0
48885,tratamiento,0.393,5,0.15,12,1
48886,control,0.051,0,0.54,3,0
48887,control,0.041,15,0.833,11,0
48888,tratamiento,0.033,15,0.235,12,0
48889,control,0.192,0,0.738,4,0
48890,control,0.216,5,0.225,3,0
48891,control,0.332,10,0.41,8,0
48892,tratamiento,0.288,5,0.664,14,0
48893,control,0.265,0,0.468,14,0
48894,control,0.138,10,0.06,5,0
48895,tratamiento,0.051,0,0.071,8,0
48896,tratamiento,0.252,15,0.813,10,1
48897,tratamiento,0.026,5,0.607,4,0
48898,tratamiento,0.305,15,0.821,8,1
48899,tratamiento,0.117,0,0.486,10,1
48900,tratamiento,0.393,0,0.882,7,0
48901,tratamiento,0.046,0,0.628,1,0
48902,control,0.38,15,0.391,3,0
48903,tratamiento,0.002,0,0.212,3,1
48904,control,0.012,5,0.847,14,0
48905,tratamiento,0.372,5,0.979,12,0
48906,tratamiento,0.3,10,0.379,12,0
48907,tratamiento,0.139,15,0.082,11,0
48908,tratamiento,0.027,15,0.88,4,0
48909,tratamiento,0.035,5,0.013,13,0
48910,tratamiento,0.325,15,0.507,1,0
48911,tratamiento,0.117,10,0.67,5,0
48912,tratamiento,0.168,15,0.462,1,0
48913,control,0.339,15,0.908,7,0
48914,control,0.369,5,0.114,9,1
48915,control,0.259,0,0.888,7,1
48916,control,0.174,15,0.511,14,0
48917,tratamiento,0.062,0,0.048,10,0
48918,control,0.332,10,0.661,8,1
48919,tratamiento,0.362,15,0.992,0,1
48920,control,0.047,5,0.939,13,0
48921,tratamiento,0.085,10,0.594,5,0
48922,control,0.394,5,0.336,10,0
48923,control,0.079,5,0.112,1,1
48924,tratamiento,0.15,10,0.075,7,1
48925,control,0.1,15,0.571,4,0
48926,control,0.376,10,0.923,14,0
48927,tratamiento,0.305,0,0.649,5,0
48928,tratamiento,0.019,15,0.811,11,0
48929,tratamiento,0.225,10,0.835,4,0
48930,tratamiento,0.327,0,0.761,4,0
48931,control,0.059,15,0.935,3,0
48932,control,0.21,0,0.674,7,0
48933,tratamiento,0.365,0,0.871,9,0
48934,control,0.108,15,0.207,8,0
48935,control,0.107,5,0.528,12,0
48936,control,0.288,5,0.366,5,0
48937,tratamiento,0.167,10,0.419,11,0
48938,tratamiento,0.251,15,0.801,10,0
48939,tratamiento,0.252,0,0.301,6,1
48940,control,0.048,5,0.625,2,0
48941,control,0.018,0,0.465,8,0
48942,tratamiento,0.141,15,0.453,0,0
48943,control,0.108,15,0.481,10,0
48944,tratamiento,0.218,0,0.626,13,0
48945,tratamiento,0.082,5,0.745,13,0
48946,tratamiento,0.002,10,0.082,9,0
48947,control,0.352,0,0.197,2,1
48948,tratamiento,0.125,0,0.999,0,0
48949,tratamiento,0.098,15,0.943,14,0
48950,control,0.225,15,0.846,1,0
48951,control,0.065,5,0.661,1,0
48952,tratamiento,0.269,5,0.563,12,0
48953,tratamiento,0.158,5,0.667,13,0
48954,tratamiento,0.294,10,0.434,10,0
48955,tratamiento,0.12,15,0.056,14,0
48956,tratamiento,0.247,5,0.669,0,1
48957,tratamiento,0.236,15,0.636,14,0
48958,tratamiento,0.203,15,0.876,7,1
48959,control,0.152,5,0.256,1,0
48960,control,0.198,5,0.019,4,0
48961,tratamiento,0.215,10,0.475,13,1
48962,control,0.293,15,0.889,1,0
48963,tratamiento,0.011,15,0.343,0,0
48964,control,0.162,5,0.394,9,1
48965,control,0.128,5,0.939,2,0
48966,tratamiento,0.278,0,0.055,13,0
48967,control,0.219,15,0.235,3,0
48968,tratamiento,0.229,5,0.044,8,1
48969,control,0.144,15,0.463,13,0
48970,tratamiento,0.283,15,0.482,10,0
48971,control,0.375,15,0.48,14,0
48972,tratamiento,0.136,0,0.606,5,0
48973,tratamiento,0.271,15,0.278,6,1
48974,tratamiento,0.383,10,0.942,13,0
48975,tratamiento,0.107,10,0.033,6,0
48976,tratamiento,0.051,5,0.484,13,0
48977,tratamiento,0.284,15,0.005,2,0
48978,tratamiento,0.154,0,0.072,11,0
48979,control,0.009,5,0.217,4,0
48980,tratamiento,0.133,10,0.037,9,0
48981,tratamiento,0.151,10,0.641,14,0
48982,control,0.017,15,0.334,11,0
48983,control,0.054,10,0.709,14,0
48984,control,0.065,15,0.565,4,0
48985,tratamiento,0.037,10,0.037,3,0
48986,control,0.23,15,0.348,4,0
48987,control,0.165,5,0.059,1,0
48988,tratamiento,0.25,15,0.094,1,1
48989,control,0.075,0,0.208,3,0
48990,control,0.381,15,0.5,9,0
48991,control,0.136,15,0.751,4,0
48992,tratamiento,0.049,15,0.772,6,0
48993,tratamiento,0.289,5,0.965,1,0
48994,tratamiento,0.032,15,0.554,3,0
48995,control,0.05,10,0.828,2,0
48996,tratamiento,0.054,5,0.513,14,0
48997,control,0.344,5,0.306,9,0
48998,tratamiento,0.035,0,0.077,13,0
48999,control,0.37,10,0.846,8,1
49000,tratamiento,0.072,15,0.947,5,0
49001,tratamiento,0.249,5,0.273,13,0
49002,tratamiento,0.043,10,0.18,4,0
49003,control,0.128,15,0.319,6,0
49004,tratamiento,0.234,15,0.703,6,0
49005,control,0.083,10,0.69,10,0
49006,tratamiento,0.057,10,0.004,9,0
49007,control,0.047,0,0.033,6,0
49008,control,0.051,15,0.858,2,1
49009,tratamiento,0.013,5,0.756,12,0
49010,tratamiento,0.117,5,0.489,14,1
49011,control,0.079,5,0.748,11,0
49012,tratamiento,0.07,15,0.007,8,1
49013,control,0.391,0,0.874,9,0
49014,control,0.25,5,0.429,5,0
49015,control,0.302,5,0.621,8,1
49016,tratamiento,0.329,15,0.236,1,0
49017,tratamiento,0.364,10,0.613,7,1
49018,control,0.192,15,0.205,5,0
49019,tratamiento,0.384,15,0.6,4,0
49020,tratamiento,0.149,10,0.785,9,0
49021,tratamiento,0.291,0,0.544,11,1
49022,tratamiento,0.151,10,0.11,14,0
49023,tratamiento,0.366,10,0.262,7,0
49024,tratamiento,0.231,10,0.295,6,1
49025,tratamiento,0.271,10,0.744,13,0
49026,control,0.375,5,0.133,2,0
49027,control,0.098,0,0.847,11,0
49028,control,0.195,0,0.221,7,0
49029,control,0.259,0,0.718,11,1
49030,control,0.205,15,0.585,1,0
49031,control,0.347,5,0.255,3,0
49032,control,0.312,10,0.029,10,0
49033,control,0.048,15,0.814,8,0
49034,tratamiento,0.046,10,0.93,11,0
49035,control,0.325,0,0.424,8,0
49036,control,0.187,10,0.323,11,0
49037,tratamiento,0.389,15,0.738,8,1
49038,control,0.055,5,0.349,4,0
49039,tratamiento,0.265,10,0.096,8,1
49040,control,0.218,15,0.488,13,0
49041,tratamiento,0.353,5,0.277,5,1
49042,tratamiento,0.159,0,0.316,7,0
49043,tratamiento,0.122,5,0.647,12,0
49044,tratamiento,0.047,0,0.569,1,0
49045,tratamiento,0.275,0,0.283,7,0
49046,tratamiento,0.19,5,0.61,6,0
49047,tratamiento,0.102,0,0.416,10,0
49048,tratamiento,0.093,15,0.62,6,0
49049,tratamiento,0.142,10,0.924,12,0
49050,tratamiento,0.064,0,0.646,10,0
49051,control,0.042,5,0.924,13,0
49052,tratamiento,0.315,0,0.689,6,1
49053,control,0.369,0,0.101,8,0
49054,control,0.273,5,0.996,1,0
49055,control,0.084,15,0.02,2,0
49056,tratamiento,0.4,0,0.083,8,0
49057,control,0.121,10,0.043,13,0
49058,control,0.077,15,0.03,1,0
49059,tratamiento,0.253,0,0.454,10,0
49060,tratamiento,0.281,0,0.1,1,0
49061,tratamiento,0.148,15,0.218,9,1
49062,control,0.322,10,0.201,6,0
49063,tratamiento,0.273,0,0.002,3,0
49064,tratamiento,0.262,15,0.098,3,1
49065,control,0.307,0,0.81,3,0
49066,control,0.397,5,0.835,9,0
49067,control,0.342,0,0.574,0,0
49068,control,0.269,15,0.915,3,0
49069,tratamiento,0.355,15,0.844,5,0
49070,tratamiento,0.13,5,0.603,1,0
49071,control,0.297,0,0.229,10,0
49072,control,0.194,15,0.581,10,1
49073,control,0.108,5,0.741,8,0
49074,control,0.304,0,0.237,13,0
49075,tratamiento,0.093,10,0.742,9,1
49076,tratamiento,0.055,5,0.249,0,0
49077,tratamiento,0.204,0,0.342,6,0
49078,tratamiento,0.297,0,0.286,10,0
49079,control,0.009,15,0.27,0,0
49080,control,0.199,0,0.302,3,0
49081,control,0.303,5,0.164,5,0
49082,control,0.09,0,0.757,14,0
49083,tratamiento,0.279,15,0.958,11,1
49084,tratamiento,0.079,10,0.291,14,0
49085,tratamiento,0.151,5,0.486,4,0
49086,tratamiento,0.076,5,0.559,14,0
49087,control,0.09,5,0.886,5,0
49088,tratamiento,0.172,0,0.32,5,0
49089,control,0.109,5,0.555,0,0
49090,control,0.037,15,0.593,9,0
49091,tratamiento,0.194,5,0.49,13,0
49092,control,0.204,0,0.548,7,0
49093,tratamiento,0.072,5,0.469,12,0
49094,control,0.17,10,0.102,2,0
49095,control,0.185,0,0.819,3,0
49096,tratamiento,0.399,10,0.33,14,1
49097,tratamiento,0.044,10,0.376,5,0
49098,control,0.088,15,0.965,2,0
49099,tratamiento,0.209,15,0.376,0,0
49100,control,0.322,0,0.976,5,1
49101,control,0.238,5,0.549,6,1
49102,control,0.106,15,0.806,9,0
49103,control,0.378,0,0.09,8,1
49104,tratamiento,0.023,0,0.139,2,0
49105,control,0.114,10,0.667,1,0
49106,control,0.379,15,0.947,13,1
49107,control,0.096,15,0.048,10,0
49108,control,0.342,0,0.465,5,0
49109,control,0.378,0,0.293,8,1
49110,tratamiento,0.058,5,0.284,8,0
49111,control,0.257,5,0.745,14,0
49112,control,0.028,10,0.197,0,0
49113,control,0.087,10,0.395,10,0
49114,tratamiento,0.208,0,0.541,4,0
49115,tratamiento,0.231,0,0.432,6,0
49116,tratamiento,0.037,0,0.415,12,0
49117,control,0.154,0,0.508,4,0
49118,tratamiento,0.3,15,0.464,2,1
49119,tratamiento,0.251,0,0.964,8,0
49120,control,0.215,10,0.309,11,0
49121,tratamiento,0.054,10,0.34,8,0
49122,control,0.242,0,0.566,6,0
49123,tratamiento,0.103,15,1.0,12,0
49124,control,0.001,0,0.667,12,0
49125,control,0.198,10,0.487,7,0
49126,tratamiento,0.242,15,0.033,8,1
49127,control,0.061,10,0.566,4,0
49128,control,0.084,10,0.171,8,0
49129,tratamiento,0.137,15,0.118,7,1
49130,tratamiento,0.022,5,0.616,14,0
49131,tratamiento,0.07,15,0.873,12,0
49132,tratamiento,0.183,5,0.687,4,0
49133,control,0.309,15,0.607,7,0
49134,control,0.233,15,0.767,0,0
49135,control,0.121,10,0.417,14,0
49136,tratamiento,0.183,15,0.63,9,0
49137,tratamiento,0.069,0,0.035,8,0
49138,control,0.102,15,0.645,13,0
49139,tratamiento,0.146,5,0.784,10,0
49140,tratamiento,0.248,10,0.063,2,0
49141,tratamiento,0.36,0,0.754,1,0
49142,tratamiento,0.295,15,0.679,10,0
49143,control,0.116,15,0.895,3,0
49144,tratamiento,0.061,15,0.071,6,0
49145,control,0.353,15,0.787,13,0
49146,control,0.221,0,0.54,6,1
49147,control,0.002,5,0.259,6,0
49148,control,0.251,10,0.502,1,0
49149,control,0.164,10,0.13,1,0
49150,control,0.385,10,0.52,0,1
49151,control,0.394,15,0.916,7,0
49152,control,0.088,15,0.495,11,0
49153,tratamiento,0.083,0,0.111,8,0
49154,control,0.228,15,0.861,10,0
49155,control,0.269,15,0.728,7,0
49156,control,0.06,0,0.51,9,0
49157,control,0.11,0,0.386,8,0
49158,control,0.069,5,0.666,13,0
49159,control,0.091,5,0.099,14,0
49160,control,0.002,5,0.262,6,0
49161,tratamiento,0.022,0,0.338,14,0
49162,control,0.172,10,0.665,11,0
49163,control,0.244,15,0.655,1,0
49164,tratamiento,0.245,10,0.8,13,1
49165,control,0.39,0,0.177,9,1
49166,control,0.059,10,0.456,5,0
49167,control,0.18,10,0.377,6,0
49168,control,0.307,15,0.59,13,0
49169,control,0.349,5,0.692,5,1
49170,control,0.216,5,0.741,8,0
49171,control,0.378,10,0.467,0,1
49172,tratamiento,0.344,10,0.856,0,0
49173,tratamiento,0.339,5,0.595,1,1
49174,tratamiento,0.309,0,0.982,9,1
49175,control,0.142,5,0.077,1,0
49176,tratamiento,0.354,0,0.159,10,0
49177,control,0.383,0,0.7,0,0
49178,tratamiento,0.241,15,0.032,6,1
49179,tratamiento,0.039,5,0.277,2,0
49180,tratamiento,0.167,5,0.681,7,0
49181,tratamiento,0.218,10,0.42,12,0
49182,control,0.326,0,0.31,10,1
49183,tratamiento,0.256,15,0.539,12,0
49184,control,0.288,0,0.245,10,0
49185,tratamiento,0.142,5,0.665,8,0
49186,control,0.322,15,0.175,0,0
49187,control,0.167,10,0.533,5,0
49188,control,0.002,0,0.498,13,0
49189,tratamiento,0.026,0,0.696,3,0
49190,control,0.218,15,0.399,4,0
49191,control,0.195,10,0.882,11,1
49192,control,0.348,10,0.311,13,1
49193,control,0.251,5,0.257,6,0
49194,control,0.358,10,0.057,1,0
49195,tratamiento,0.123,5,0.292,0,0
49196,tratamiento,0.131,15,0.18,13,0
49197,control,0.378,0,0.343,10,0
49198,tratamiento,0.207,5,0.511,7,0
49199,tratamiento,0.167,0,0.418,3,0
49200,tratamiento,0.092,10,0.967,6,0
49201,tratamiento,0.083,0,0.243,0,1
49202,control,0.124,15,0.937,12,0
49203,control,0.375,0,0.569,9,1
49204,tratamiento,0.125,0,0.173,7,0
49205,tratamiento,0.179,15,0.088,1,1
49206,tratamiento,0.314,0,0.511,6,0
49207,control,0.046,15,0.481,6,1
49208,control,0.119,0,0.479,12,0
49209,control,0.207,15,0.478,1,0
49210,control,0.24,0,0.762,0,0
49211,tratamiento,0.289,15,0.211,14,1
49212,tratamiento,0.34,10,0.229,8,1
49213,control,0.373,10,0.446,9,1
49214,control,0.266,5,0.233,7,1
49215,control,0.089,5,0.008,7,0
49216,control,0.387,5,0.788,1,0
49217,control,0.188,15,0.536,9,0
49218,control,0.138,10,0.638,6,0
49219,control,0.198,5,0.254,12,1
49220,control,0.139,5,0.701,13,0
49221,control,0.019,10,0.787,8,0
49222,tratamiento,0.255,5,0.45,11,1
49223,tratamiento,0.207,5,0.959,2,0
49224,tratamiento,0.048,5,0.403,0,0
49225,control,0.06,5,0.049,11,0
49226,control,0.041,5,0.665,10,0
49227,tratamiento,0.067,10,0.102,8,0
49228,tratamiento,0.39,0,0.075,4,0
49229,tratamiento,0.156,10,0.175,0,0
49230,tratamiento,0.305,0,0.07,1,0
49231,control,0.054,5,0.308,0,0
49232,tratamiento,0.353,15,0.269,9,1
49233,tratamiento,0.066,10,0.174,7,0
49234,tratamiento,0.394,0,0.985,8,0
49235,control,0.351,10,0.013,9,0
49236,control,0.311,15,0.287,12,0
49237,tratamiento,0.003,5,0.514,14,0
49238,control,0.278,15,0.828,12,0
49239,tratamiento,0.064,5,0.48,2,0
49240,control,0.375,15,0.216,6,0
49241,control,0.165,0,0.548,2,0
49242,tratamiento,0.186,0,0.166,1,0
49243,control,0.352,0,0.174,4,0
49244,control,0.017,5,0.463,10,0
49245,tratamiento,0.203,10,0.447,9,0
49246,tratamiento,0.05,0,0.219,12,0
49247,tratamiento,0.388,10,0.656,4,1
49248,control,0.033,0,0.029,8,1
49249,control,0.375,15,0.369,14,1
49250,control,0.137,15,0.784,0,0
